"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"mSp_rep7_178",0.0119029155972363,0,0.00276638766483969,0.0051647439920469,0.00161798283272619,0.00671584454228528,0.00337647005438604,0,4.90193382582246e-05,0.000653027326445918,0.00445191155714142,0,0.0164542944307256,5.00253640412113e-05,0.00349510212362544,0.00186202445040286,0.000168105764147455,6.98725576937914e-06,0.0276439417906744,0.000114171851602093
"mSp_rep7_374",0.00103304678846876,0.0161731173004971,0.00740450956143097,0,0.0458986481635943,0.00235916239093469,0.00382482315679828,0.000796073783848805,1.02157296013714e-05,0,0,0,0,0,0.00946207960311655,0.000177002531606656,0,0.0018700127333933,0,0.00962398577814271
"mSp_rep7_098",0.0134118432108165,0.000307697236763934,0.0042453683821808,0.00499546414688441,0.00457058103259382,0.00674316096947369,0,0.00824153560685591,0.00295009464619029,0,0,0,0,0.00118840943787725,0,0.00134417079012544,0.000563850059625855,0,0.0265042852475141,0
"mSp_rep7_310",0.00260100519421069,0,0.00875723377480158,0,0.00239354156205329,0,0.0355098268249331,0.025624329104116,0,0,0,0,0.00330109143207567,0.00532179714478315,0,0.00305707780524352,0.00513635854459469,0.00134800228225849,0.0151631275972609,0.00771901955345094
"mSp_rep7_327",0.00366899392017869,0,0,0.0115990337424601,0.00196917228626983,0.00438200925289981,0.00657564917735737,0.00159283905201513,0,0.00178891282108987,0,0.000373749183271204,0.00923986411691567,0,0.0045293715814756,0.00192956086983307,0,0.000662803043242145,0.0328257078851574,0
"mSp_rep7_144",0.00415328003171472,0,0.00719496199420503,0.00375631433545974,0.0295900086198101,0,0.00161722520771629,0.00254265339402161,0,0,0,0,0,0,0.0231098161121415,0.00853374460698134,0.00680444970995756,0.00474964627441649,0.00516409001763474,0.0118018448091776
"mSp_rep7_169",0.00430881928713994,0,0.00539456779298438,0.00238665659845065,0.00258029078079841,0,0.0846847944076661,0.00150167565726601,0.0375174286429797,0,0,0,0,0.00235023439768545,0,0.00292660532643439,0.000942756873981568,0.0117373261334353,0,0.00367047924911876
"mSp_rep7_264",0,0.01240211152128,0.00935761050957092,0.00213702018710131,0.0545120452313562,0,0,0,0,0.00236312770320276,0.00094260527325798,0.00391978087206871,0,0,0.00945822525729793,0.00611766450384589,0.00283378356675309,0.00259421244131344,0,0.0018191903491692
"mSp_rep7_294",0.0179114521358099,0.00147574241825127,0.00353273022492973,0.00243157596038811,0,0,0,0.000263246762070607,0.00213598630982162,0.00262562183513158,0.00543038304687361,0.000541636778988361,0.00394691216722973,0.0017620036740363,0,0,0.00204455273767975,0.00192799443049188,0.0302538487502647,0.0028388505066073
"mSp_rep7_072",0.00274111917938539,0,0.00937962744040473,0.00491454391720896,0,0,0.0469733265298912,0.0389280377679743,0,0,0,0,0.00531440864304293,0.0300401515287493,0.00107479591926166,0.0186031704615628,0.00596258500182689,0.00500358005717062,0.00234425965557528,0.0061631483553713
"mSp_rep7_084",0.00247126911026682,0.00630571368752968,0.0152838070857518,0,0,0.00262976506035546,0,0.00100892886716685,0,0.000469331140131745,0.000576028616103176,0.0117117511189052,0.000171556079786989,0.00448649556932812,0.0023686748688074,0.00610799532419601,0.00438566536819874,0.00382678713568268,0,0.0785173594907674
