"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"mSp_rep7_153",0.0108078695299426,0.00418602211130628,6.15266928235549e-06,0.0136764311300299,0,0.00130087352269326,0,0,0.000652407029710872,0.00108438412841333,0.00376418995955312,0,0,0.00282418754215824,0,0.000475692682498322,0,0,0,0.00157395115710756
"mSp_rep7_170",0.0209664582823718,0,0,0.00116698030742687,0.000796065308991972,0.000157541435968306,0,0.00183938999891474,0,0,0.0129664827569084,0,0.00574926397945831,0.00132266882816323,0.00301511796760099,0,0,3.75921580441451e-06,0,0
"mSp_rep7_335",0.00238206743868408,0.00494309541622697,0.000550541122733916,6.76910758452667e-05,0.0017528325839802,0,2.30053779225879e-06,0,0,0.00414493599734796,0.00182367069891251,0,0.00327318490153825,0,0.0431897917371908,0.00127409472686774,0,0,0,0
"mSp_rep7_139",0,0.00494309541622697,0.00207321150252798,6.76910758452667e-05,0.000441137519919287,0.00240910460360743,0.000998042271762909,0,3.74748647010065e-05,0.00405612029064988,9.29507245734415e-05,0,0,0,0.0367077104549912,0,0.000878399152263667,0,0,2.16604580283755e-05
"mSp_rep7_192",0,0,0.00514913110399052,0.00123251195799349,0.000465502963607936,0.0637890969719084,0,0.00125220424884601,0.000966514722776701,0.00543702449986616,0.00336879149253208,0,0,0,0.00210265859343497,0,0,0.00165542401661383,0,0
"mSp_rep7_259",0.000134764551600337,0.0338442354049721,0.000801057060506126,6.64350364334996e-05,0.0013619295740229,0,4.60688050630861e-05,0,0.000777492938280401,5.59288335503627e-05,0.000245327705947067,0,0.000596600052806358,0,0.000622356370773306,0.00647653389895408,0,0,0,0
"mSp_rep7_176",0.000134764551600337,0.0253906163689483,0,6.64350364334996e-05,0.000779465956714793,0,4.60688050630861e-05,0,0,0.00225841311098943,0.00314080803200235,0,0.00194349549268545,0,0.00317401965557128,0.00224526953591725,0.000919067908752125,0,0,1.11093021412072e-05
"mSp_rep7_049",0.0289284162627699,0,0.000412581855346563,0,0.000257876700154744,0.000157541435968306,0,0,0,0,0.0130735969850508,0,0,0,0,0,0,0,5.66734362148492e-05,0
"mSp_rep7_075",0.0116868126461591,0.00364393630479809,0.00407682110055549,0,0,0.0198042527565015,0,0,0,0.000431927227041455,0.0091447271731198,0,0.000856213194241914,0,0,0.000392273792892235,0,0,0.000114321024823147,0
"mSp_rep7_266",0.0034934594002014,2.20216934738438e-05,0.000743429181700207,0.000272703312681849,0,0.0111972333286914,0.00233929133621605,0.00457213400607242,0,4.15121294900632e-09,0.0124210020011814,0.00117350795611148,0.000501319683787801,0,0,0.000570289006485477,0.00684527279480032,0,0.000154894573193317,0
"mSp_rep7_355",0.0180616620497678,0.00331737883025791,0,0.0223800867780025,0,0.003805288538712,0,0.00139638497805548,0.000564942403031585,0,0.00376418995955312,0,0.000118158012538356,0,0,0.00275441861658405,0.000142845182357143,0,0,0
"mSp_rep7_042",0,0.0124780127548298,0.00206669448373552,6.76910758452667e-05,0.0012639794936842,0.00259330808555896,2.30053779225879e-06,0,0,8.94495192786454e-05,9.29507245734415e-05,0.000686537756071254,0.00630770608198529,0.00176583533779748,0.0401200473206045,0.000449587101599882,0,0.00112009501769323,0,0
"mSp_rep7_017",0.00998776874754423,0.0034036911213929,0.00107415922336125,7.15600573411778e-05,2.12599800364214e-05,0.00515802988679564,0.108377413970042,0,0.0239791194548777,0,0.00892685618208161,0,0,0.000808432765972873,0.000895418373365203,0,0,0.00117702560625908,0,0
"mSp_rep7_011",0,0.0111406953095274,0.00087685617706824,0.000250922658040743,0,0.0117440796005249,0,0.00517619579396466,0,0.000622252189200248,0.00873188830438147,0,0,0,0,0.0239405934660796,0.00173652215701788,0,0,0
