"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"mSp_rep8_135",0.00789526756558512,0.00258451133247075,0.0172871879055224,0.00164400816932951,0.00117136010666481,0.00401127562871118,0.000291216081681278,0,0,0.00357235744971366,0,0.00129787230396969,0.00298013916678373,0,0.00122090196774324,0.00157474446525649,0.00156039429174981,0,0,0.0088090072447409,0,0,0,0.00680914963210734,0,0.0215224308239986,0.00492596933950518,0,0.000117107085777033,0.00335178162017935
"mSp_rep8_362",0,0,0.00456570954251886,0.00850011328489029,0,0.000459316135158091,0.00806000712450545,0.00635516156076669,0.00299218905191149,0.00343514501134768,0,0,0,0.00157091154065305,0,0,0.00166755825826831,0.000243060683191736,1.97538462714194e-05,2.69650415322936e-06,0.0184457037704354,0,0,0,0,4.35851185019556e-05,0,0.00108262941805148,1.58991453048839e-05,0
"mSp_rep8_176",0.00611084458480296,0,0,0.000777058811292864,0,0.00284358256258023,0.000699032871354228,0,0.00638515527739738,0,0.000536129582167234,0.0018653533089751,4.59205959906412e-05,0.000546714410802758,0,0,0.00352077942068785,0.0178139687328694,0,0,0.00185363076405062,0,0.00179400309226942,0,0,0.00224449308811386,0.000429317203681327,0,0,0
"mSp_rep8_084",0.0197378858404607,0,0.00275326166695715,0,0,0.000372604656223696,3.08756225777701e-07,0.000348051996272564,0.00544770375523288,0.00637171172564045,0,0,4.65459718925346e-05,0,0,0,0.00676684337203203,0.0010656452804903,0,0.00542364640445946,0,0,0,0,0,0.00156785197373267,0.000392556598561761,0,0,0.00121430582049641
"mSp_rep8_190",0,0.00036497911796637,0.00172312271747463,0.0310603735361654,0.00845870869784784,7.076060779185e-06,0,0,0,0,0.000960858610363056,0,0,0,0,2.05154921585288e-05,0.00158241040448457,8.81341438735556e-06,0,0.00276232880615948,0.000232034006311213,0,0.000821221568491248,0,0.000113170584767394,0.00043532898552136,0.00121001201486036,0.006170304108611,2.72643553177132e-06,0
"mSp_rep8_093",0.00101816542141497,0,0,0.00253735260887993,0.000301942689030573,1.20187126020603e-05,5.57792266217456e-06,0.0109520190838955,0.0161296512857725,0,0,0,0,0,6.27861358840269e-05,0.00089633930759256,0.00296385700390385,0.0173801284920849,0,0.00157464611951239,0,0,0,0.00491174288058653,0,0,0,0,0,0
"mSp_rep8_352",0,0.00556712677878256,0.0563072859083231,0.00177780437441011,0.00336623883113604,0.00926532708577046,0.00199500626683618,0,0.0139912402451541,0,0.00275616658663911,0.0108610090817587,0.00761552785393435,0,0,0.00502644796438385,0,0,0.00967086197964613,0,0.000832604624021985,0,0.00129792248648241,0.0133949101263396,0,0.00191315665836293,0.00155344527899329,0.0126644139331163,0,0
"mSp_rep8_331",0,0,0.000976149729429517,0,0,1.0350283772057e-06,0,0.000571523263378506,0.0110027471648034,0.00111716897475392,0,0,0,0,0,0,0.01018979946767,0.0154965959605986,0.0016463970465006,0.0110583425681434,0,0.000276045919593424,0,0.000705600978826923,0,0,0,0,0,0
"mSp_rep8_372",0.0475112357105115,0,0.00234361218994243,0,0,0,3.08756225777701e-07,9.85369467430913e-06,0.00083131558281012,0.00241156397662634,0,0,0,0,0.00448175562905705,0,0.0175899074837546,0.00953068249663906,0,0.00552152842115824,0,0,0,0.000739619874864078,0,0,0,0,0.00167531156183124,0
"mSp_rep8_338",0,0,0,0.0145974544688827,0.00731173306094701,0.00371843335984005,0,0.000670160877786553,0,0.0121688480256014,0,0,0,0,0.00213313890663998,0,0.00212279412336751,0.00151419278744869,9.21338475897085e-05,0.00645046308317324,0.00095366658196497,0,0,0,0.00444724460075064,0.00453083438984959,0.00266353678622161,0.0152733353159454,2.72643553177132e-06,0.000209021788196555
"mSp_rep8_339",0,0.00159470854579056,0,0.000779577726296796,0.0352543170428753,0,0.00407701197294549,0,4.54965763726052e-05,0,0,0.00867451529345988,0,0,0,0,0.00051811789871444,0,0.00835058743479231,0.00292117250765622,0,0.000155805177944577,0,0,0,0.000515458104086045,3.25048557495973e-06,0.00809729932998361,4.30407539737935e-06,0
"mSp_rep8_153",0,0.00396615033343446,0,0,0,0.0175911628224507,0,0,0,0.00648770595603609,0.0408304015835704,0,0,0.00666093492894045,0.000199765130720252,0.00220819308112794,0,0,0,0,0,0,0.0210976059309733,0,0.000905578794937058,6.13610239512985e-06,0,0,0.000983439239404185,0.00137184398857262
"mSp_rep8_001",0.00442872102468945,0,0,0.000373750894507673,7.19280761503796e-06,0.000823886441588682,0,0.000836152103500921,0.0100436167260986,0.00179406855824296,0,0,0.000897217226888091,0,0.000911906475124541,0.000177118792589997,0.012876814419041,0.00151416153383538,0,0.00381609358510086,0,0,0,0,0,0.0032006185709842,1.0719543189888e-07,0,0,0
"mSp_rep8_347",0.0035133188715419,0.000297293172617197,0.00370364126712377,0,0,1.11409632744538e-05,0,0.00289579416991483,0.00588629580064243,0.00225841146149392,0,0.000459205078317507,0.000150269088058433,0,0.0013199900155424,0.000459521368463787,0.015027094543116,0.00151416153383538,0.000335129619282902,0.00326178714266432,0.000161399307462385,0,0,0,0,0,0.00216266581310439,0.00577611309968313,0.00031947934653158,0
"mSp_rep8_132",0.00225489506201252,0,0,0,0,1.0350283772057e-06,0.000878521850540348,0,0.00738434282292437,0,0,0,0.00341580874522155,0.000610732042142241,0.000988807978985787,0.000923157554651411,0.0162448610431408,0.0201103729746962,0,0,0,0,0,0.000312670501889472,0.000311599556867406,0,0,0,0,0
"mSp_rep8_170",0,0,0.00202011941889128,0.00850011328489029,0.00272389744734487,1.0660199511497e-05,0,0,4.05481304291471e-06,2.81880066101279e-05,0,0,0,0,0,0,7.00689064362572e-05,0.00243527469816199,0,0.00412178141064016,0.0167208161126409,0.00145353352824075,0,0.00164691181825949,0.000898012602614905,0,0,0.00780871527079741,1.58991453048839e-05,0
"mSp_rep8_215",0.0233362009659942,0,0,0.00185311362650064,0,0,3.08756225777701e-07,0.00108721938928927,0.00375319663791007,0.000248679751092938,0.000316313736504607,0,0,0,0.00276914774896523,0,0.0101673724500156,0.0010656452804903,0,0.000447544478822506,0,0,0,0,0.00756448796850238,0,0.0123979692506471,0,0.000322232066281751,0
"mSp_rep8_088",0.000505368431631196,0.000859968667231914,0.000724979558814655,1.88200525322304e-06,0,0,0.00103419128260536,0.00185681861421635,0.00881030369124896,0,0,0.00221485338571701,0,0,0,0.000465249271147418,0.0076303694475019,0.0140413316954718,0,0.0209982262546198,2.8999356769031e-05,0,0,0,0.00248968972677403,0,0,0.000630331082473872,0,0.00129561413158777
"mSp_rep8_365",0.0179457962687469,0,0.00245974797658575,0.000832977134052225,0,0.00247483695528783,3.08756225777701e-07,0.00207889912268312,0.00498551436535042,0,0,0,0.0206598617441247,2.11518935198743e-06,0.000222860380683423,0.0120018877810532,0.00137250820988099,0.0114865001430612,0,0.00426493261058155,0.000701692922988499,0,0,0,0,0.00121474211358073,0,0.00350856938834918,0,0
"mSp_rep8_154",0.00733030855076371,0,0.00223336845308909,0.00164141421066604,0,0,0,0.00291344641754956,0.00544295515778667,0.0010605336317575,0,0.00180473845141185,0,0,0,0,0.00858829132266704,0.00148426559419348,0,0.0170149254961278,2.8999356769031e-05,0,0.00125178183607672,0.000515807156289429,0,0,0,0,0,0
"mSp_rep8_200",0,0,0,1.88200525322304e-06,0,0,0,0.0116339198492981,0.00914215939543892,0,0,0,0,0,0,0,0.000746595294992879,0.00148426559419348,0.000713227758769729,0.0334417766622467,2.8999356769031e-05,0,0,0.00283948362768997,0.00160934545696077,0,0,0.000115802412461513,0,0
"mSp_rep8_092",0.0016613453427401,0,0,0.0235700553191723,0,0.00410876386420243,0.00174287264727201,0.000821640721642115,0,0.0050512504319968,0,0,0,0,0.00127573859998291,0,3.35765703975083e-05,8.81341438735556e-06,0,0.00373013600422706,0,0,0,0.000703646070852823,0.000312973526688258,0,0.000526690896447525,0.00119826945412639,2.72643553177132e-06,0
"mSp_rep8_324",0.0298050793891673,0,0,0,0,0,0.00341484568331015,0.000638978938301182,0.0078655685027784,0.00271966141075866,0,0,4.1132539781961e-05,0,0,0.00146602534884019,0.0102001036782325,0.0010656452804903,0,0,0,0,0,0,0.00182832830317928,0.00277331845806328,0,0,0,0
"mSp_rep8_161",7.52485907106744e-06,0,0.00230429618024039,0,0,0,0,9.99864425818279e-05,9.24083622434423e-06,0.000434062379052116,0.00112968457169361,0,0,0,0,3.06855880975437e-05,0,0,0.057070304350407,0,0.00317151235801474,0.0271111822816637,5.57438861537218e-05,0,0.000680927630628495,0.000583748222547535,0.00204473136269055,0.0141165866183085,1.08523338951392e-05,0
"mSp_rep8_115",0.0237302426670333,0,0.00380298172773819,0.000797152871992053,0,0,3.08756225777701e-07,9.85369467430913e-06,0.00083131558281012,0.000837662545235395,5.5109419501283e-05,0.00480294142455688,0,0,1.92665689056742e-06,0,0.0157189229982881,0.00692152259816849,0,0.000843427896023428,0.00018452662868584,0,0.00244846937363684,0.000836942503200279,0,0,0,0,0.00529471629084343,0
"mSp_rep8_207",0.00765500580206065,0,0.00260711687537836,0.000670533866864692,0,0,0,0.0192580282149253,0.00110811008532838,0.00104964414976747,0,0.0036279465214103,0.00373544952279859,0,0.00022354726124945,0.003917248907154,0.00614179949851697,0.0079889632496144,0,0.00694487082506011,0.00114801454971469,0,0.000187691517290729,0.00462628520555836,0,0.0201067459017676,0.00620944977579699,0.00270159561264088,0,0.00149016609191473
"mSp_rep8_010",0.00130496469884615,0,7.97651687693622e-05,0.00850011328489029,0,1.0660199511497e-05,0,0.000826168894012084,4.05481304291471e-06,0.00308780855127853,0,0.00121660393020313,0,0,0,0,7.00689064362572e-05,0.000243060683191736,0.00191775221057434,2.69650415322936e-06,0.023173524831253,0,0,0,0,0,0.00387139104558342,0.00472584367745191,1.58991453048839e-05,0
"mSp_rep8_345",0.00459323832233499,0,0.00121814038281596,0,0,1.0350283772057e-06,0,0,0.00888134616494828,0.000747935713150303,0,0.00409774020708532,0.00428189910676213,0,0.000166575966101943,8.65343956379176e-06,0.00867265907432386,0.0135367885203195,0,0.00313970029650656,4.61554156447883e-05,5.59928351489062e-06,0,0,0,0.000573176502195313,0,0,0,0.00272962380817589
"mSp_rep8_012",0.00293953244900415,0,0.000816191402012998,0.00351990577302028,0,1.0350283772057e-06,0.00149866797330007,0,0.00954959430153519,0.00356223589791043,0.00108300791123419,0.00180209404263576,0,0.00186053800677574,0,0,0.00518042801855164,0.0148530425635991,0,0,0,0,5.43953510038669e-05,0,0,2.78729398136755e-05,0.0027808925551108,0,0,0
"mSp_rep8_032",0,0,0.00491576270512595,0,0,0.000332507932852342,0.000363060833198997,0,0.00531374246200956,0,0,0,0.000306261899128617,0,0.000817567854320155,0,0.0129928788059539,0.020581507721813,0.000936937618467265,0.0148178260107345,0.000569069450917123,0.000725164354458304,0,0,0,0,0.0142373133815346,0.00199383558744163,0,0
"mSp_rep8_178",0,0,0.00323716680107649,0,0.0027038732878982,1.11409632744538e-05,0,5.54581834612682e-06,0.0102403481179345,0,0.000212415161339042,0,0,0,0.00204201324202357,0,0.0217420239512378,0.00151416153383538,0.02290739706763,0.00956543487026203,0,0.000420427711163885,4.44767012208297e-05,0,0.00109225263595142,0,0.000780836758768777,0,0,0.000114025675223188
"mSp_rep8_274",0.00447650860484477,0,0,0.00144539598873507,0.00101465945839802,1.20187126020603e-05,0.00178327347037665,0,0.0123263650908753,0,1.8840089046276e-05,0.000443598297881269,0,0,0,0,0.00556795410160992,0.00240473698731086,0,0.00095083299553838,0,0.00117745251069126,0,0,0.00177336141938685,0.00363312551338452,0,0,0.000246052285008662,0
"mSp_rep8_159",0.00200794381018803,0,0.000797954311348245,0.020570726401249,0.00748025272282831,7.076060779185e-06,0,0.00176913313136753,0,0,0.000995164201917583,0,0,0,0,0.00324283807023361,0.000733097311964365,8.81341438735556e-06,0,0.00294576840436737,0,0,0,0.000314022070782276,0,0,0.00141639750724497,0,2.72643553177132e-06,0.0031473610923097
"mSp_rep8_148",0,0,2.89017459529441e-05,0.0330436980365257,0,0.00109557150360876,0,0.00396629353078802,0,0.000438364157675257,0,0,0.00016496657809538,0,0,0,7.09208645570018e-07,0,0,0.00310886775366316,0,0,0,0,0,0,0.00735205840371134,0.00380268638104833,6.53432804113179e-06,0.014963373856813
"mSp_rep8_141",0,0,0,0.0182278818976822,0.00103238947518808,1.0660199511497e-05,0,0,4.05481304291471e-06,0.00113456758904381,5.76795405089215e-06,0,0,0,0.000514114046611149,0,7.00689064362572e-05,0.00409811000484898,0,0.00174698174307817,0.0174460018707134,0.00193124808394593,0,0,0,0,0.00254608684976086,0.00802269629391608,1.58991453048839e-05,5.13698172550194e-05
"mSp_rep8_040",0,0,0.0033660768630569,0,0,0.00130581112164649,0,0.006872366257072,0.00626489066934014,0,0,0,0.00370003596026223,0.000145082993016086,0.0018254364712695,0,0.0154653841473722,0.0114150824083027,0,0.00799992654636759,0,0,0,0,0,0.000794727490027136,0.00248062222683626,0.00145099711921082,0.00783275307403278,0.000203739501922635
"mSp_rep8_043",0.000881692411950827,0.00146592514010842,0.00211695842473693,1.88200525322304e-06,0,0,0,0.000294499898477046,0.00674327150251071,0,9.45817163401584e-05,0,9.11134253944479e-05,0,0.000274134833356739,0,0.000746595294992879,0.011710336558872,0,0.0262355454190828,2.8999356769031e-05,0.00141069288256215,0,0,0,0.000123445796444412,0.00357173389823426,0,0,0
"mSp_rep8_354",0.000845606366804918,0,6.1021960272267e-05,0,0,1.11409632744538e-05,0,5.54581834612682e-06,0.0118761077325857,0,0,0.00143282197350745,0,0,0.000107727730540841,0.000634756526630902,0.0094162375582808,0.0103471519240711,0,0.00454301579144164,0,0,0,0,0.00093262133462434,0.00162867671783558,0,0,5.94956144181672e-05,0
"mSp_rep8_265",0,3.36730048920899e-07,0,0.0140606687088183,0.00230811516635046,1.0660199511497e-05,0,0.000569452570560504,4.05481304291471e-06,0.0115836883130196,0,4.35495290908691e-05,0,0,0.00617298258656848,0,7.00689064362572e-05,0.00349894731261017,0,0.000817719963537301,0.0268041811919506,0,0,0,0.0152033290336536,0,0.00332045528691892,0.000237303017926243,1.58991453048839e-05,0
"mSp_rep8_241",0.00288476186160282,0.000191366802087032,0.00930375455514563,0,0.00050304555737437,0.000938029170755485,0.0025956244498629,0.000560075857626864,0.00568457110406791,0,0,0,0.00135418913652213,0.00183917846462346,0.000682263078708963,0.00106739075064695,0.0108462922962831,0.00822625013626891,8.41386495168926e-06,4.54686951466525e-05,0.00106904365676614,0,0,0,0,0.00110103433985397,0,0.00177481856080003,0,0
"mSp_rep8_231",0.0140671801058393,0.00107808712707923,0.00286480242438911,0.000209618068321796,0,0,3.08756225777701e-07,0.00374367438512556,0.00556643163119983,0,0,0,0.00757622277865846,0,0.00176481892881368,0,0.00911488877827086,0.0010656452804903,0,0.00385484873335806,0.000992845422958385,0,7.95209717874227e-05,0,0,0,0.000196073975282059,0.000259854839439898,0,0
"mSp_rep8_069",0,0,0.00172260449250811,0.0174773955369174,0.0241642769355077,0,0,0.00316980874003697,0.000947061433427788,0.00171869479303862,0,0,0,0,0,0.00380184409702169,0,6.52979520139122e-05,0,0,0.00287609321835361,0.000155805177944577,0,8.16467396697909e-05,0,0,0,0,4.30407539737935e-06,0.00279839090927749
"mSp_rep8_099",0.000355058971938111,0,0,0.019846883728548,0.000244953967988373,1.0660199511497e-05,0.00319712620361016,0,4.05481304291471e-06,0.00078544672996596,0,0.00634600661039024,0,0.000372197068756746,3.81310454292575e-06,0.00266419760586602,7.00689064362572e-05,0.000243060683191736,0,2.69650415322936e-06,0.0184102810303082,0,0,0,0.000122161570311283,0,0,0.000180468934488713,1.58991453048839e-05,0
"mSp_rep8_087",0.00156908498053723,0,0.000762380270301597,0.000419979165171342,0,1.20187126020603e-05,0.00071586751219502,0.00222225082732222,0.0184505634922144,0,6.20091151536255e-05,0,0.0006890408114203,0.000145373939622984,0.00102417310586505,0,0.011039428138999,0.0137755744128253,0.00100352602124016,0,0,0,0.00148317937100872,0,0,0.000533419083742059,0.000794040637702583,0,0,0
"mSp_rep8_034",0.00315809605107596,0,0.00221239224005078,0,0,0,0.00113533501820573,0.00182000631680387,0.00418823387983113,0.00907808030672621,0.000616868698101202,0.00277407028742878,0.00078049863736165,0,0.00114293676080991,0,0.00576947572120082,0,0,0.00919870000875942,0,0.00461347156380172,0,0.00993946972374467,0.00479114525129692,0.0208051181294288,0.00665246312648459,0,0,0.0019398861601553
"mSp_rep8_369",0.00645552107831828,0,0,0,0,0.000535994831358048,0,0,0.00878953018593782,0.00022637177311844,0,0,0,0,0.000366482395179701,0,0.0120925128770438,0.0127098096652871,0,0.00517605435320464,0,0.00103139857675885,0,0,0,0,0,0.000199960816200788,0,9.4017368593291e-05
"mSp_rep8_262",8.08862951560002e-05,0,0,0.00850011328489029,0.00331109030321963,1.0660199511497e-05,0.00397214897644292,0.00140795298223487,0.000503746998739074,0.00199953298709508,0.000816089846591567,0,0,0,0,0.00233105247694153,0.00209448377315572,0.000243060683191736,0,2.69650415322936e-06,0.0191208460178884,0,0,0,0.000611720049484841,2.38050230407766e-06,0,0,1.58991453048839e-05,0
"mSp_rep8_302",0,0.00132696528501398,0,0.029225671721917,0.00110162484619428,0.000600985674799802,0.000898414641763667,0.00385970055038135,0,0,0,0,0,0,2.10300273430064e-05,0,3.35765703975083e-05,8.81341438735556e-06,0.000852754277346404,0.000625930718104617,0.0040311370819483,0,0,7.57510987525493e-05,0.000933506840315203,0,9.75225624933105e-06,0.0030791945492065,2.72643553177132e-06,0
"mSp_rep8_028",0.00270240787519956,0,0.0056627956612142,0.000731416354729688,0,0.00103922830914972,0.000133767711184294,0.00606749381487023,0,0.000923175932665063,0,0,0.00272018571886665,1.05663086214124e-05,0.00232760995802727,0,1.58034513526543e-05,0.0244168641393065,0.00468022684698537,0.00382670508204747,0,0,0,0,0,0.000815744192611532,0.00220989817567458,0.00283289032513005,1.5980001239511e-06,1.74164000454231e-05
"mSp_rep8_193",0,0,0.00173838916243564,1.88200525322304e-06,0,0,0,0,0.000616154041874113,0,0,0.00142429617089564,0.00159407256072428,0,0.00257064544642766,0,0.00783599375146938,0.00148426559419348,0,0.0267015859315118,2.8999356769031e-05,0,0,0,0.00111783714594257,0.00184498145597156,0,0.00517900260579563,5.33926665714793e-05,0.000683116619557945
"mSp_rep8_301",0,0.00112118491979504,0.00375914953440851,0.0225458725980333,0.00414416143065371,0.000666956040217988,0.0022610415566072,0.000955034772671533,0,0.00217115803211816,0.000129494022836772,0,0,0,0,4.29442926807654e-05,6.45395700457239e-06,0,0,0.000901033143566057,0.000132809102151274,0,0.000880246694059801,0,0,0.000555386051205056,0,0.00476873676998625,6.53432804113179e-06,0.00878907294620668
"mSp_rep8_174",0.00034276953733014,0,0,0.0100863299045938,0.00044063559263406,0,0,0.000787547528681984,0.000630680361065093,0.000895772001616354,0,0.00130038195410748,0.000993374866128243,0,0.00345304802962091,0.00509261855856788,0,0,0,0,0.000801202291702183,0.000835214724844766,0,0.0259049575306142,0.000284329958330563,0,0.00294319612795055,0.0040417481506768,0.0220555242134558,0.0343405594639052
"mSp_rep8_185",0.00189117030175696,0,0,0.0146958970031064,0.00119014853218994,0.00218716853797807,0,6.36321494297408e-05,0,0.000106927404414029,0,0.00117497092158858,0,0,0.000167043249837122,0,0,0,0,0,0.00240575682956059,0,0,0,0,0,0,0.00307520383171809,6.53432804113179e-06,0.00931513858860725
"mSp_rep8_336",0.00589617375212945,0,0.00172601197804405,0.000270396563184222,0.00114373983986333,0,0,0,0.00145730131461891,0.0164241141540302,0,0.00253436698264468,0,0,0.00181130376322981,0,0.00349208864934778,0.0053396756487278,0,0.0243618225980792,0.0011494348812635,0,0,0,0.00193114984228528,0.000436132154999256,1.10033641035583e-06,0,0,0.00160584383264324
"mSp_rep8_260",0.00568671707240489,0,0,0,0,1.0350283772057e-06,0,0,0.000452811462157089,0,0,0,0,0.00136839454326984,0.000280420586273121,0,0.00630995773414513,0.0204769578058842,0,0.00532414762854656,0,0.000560595550952497,3.65741298010223e-05,0.00136660085626919,0,0.000230359466725346,0,0,0,0
"mSp_rep8_181",0.00417665540359747,0.00234278438545222,0,0.00233701145905904,0.0116979050189159,1.0350283772057e-06,0,0,0,0,0,0,0,0,0,0,0.0107618421269253,0.0144027941650067,0,0.00247880543615673,0,0,8.92928563340512e-05,0,0,0.00452609963695645,0,0,0.000761626244698178,0
"mSp_rep8_236",0,2.29170472002338e-05,0.00650330392933254,1.88200525322304e-06,0.000883424952829592,0.00129909007010402,0,0,0.000616154041874113,0.00171792876914263,1.47960000870097e-05,0.00238763391357778,0,4.17653554322928e-05,0.00809069262978826,0,0.00281648328258844,0.00148426559419348,0.00245600405430258,0.0350960873584008,2.8999356769031e-05,0,0,0,0,0,0.00119296621593653,0.00106349893638575,0,0
"mSp_rep8_081",0.00535130171668172,0,0,0.000617761295536477,0,1.11409632744538e-05,0,0.0128749803211881,0.0044095590604994,0,0.000129716478680894,0,0,0.000317999734390646,0,0,0.0148697263462638,0.00151416153383538,0,0.002772294640027,0.00280979335669604,4.5988842856153e-05,0,0,0,0.00365237464301297,0,0,0,0.000434380556778453
"mSp_rep8_287",0.0357197435842152,0.00217284521858023,0.00516411799910197,0,0.000302928674275525,0,3.08756225777701e-07,0.00146755557139381,0.00083131558281012,0,0,0,0.0019998394283688,0.000734496130951578,0.000540880666217933,0,0.00137250820988099,0.0010656452804903,0.000385139062578589,0,0.000339377544709274,0,0.000374898425553074,0,0,0,0,0.00231488075268728,0,0
"mSp_rep8_150",0.000823388905875509,0,0.00528844750505085,0,0.0438184758922711,0,0.00540393782761015,0.00144854525584281,4.54965763726052e-05,0.00366088713260411,0,0,0,0.00243784494523137,0,3.57214650450061e-05,0.00282162330808443,0.00322654975984958,0,0,0.00672922623577201,0.000155805177944577,0,0,0.00124893707321919,0,0.00149625016359014,0,4.30407539737935e-06,0
"mSp_rep8_046",0.0164541079507001,8.37113061648631e-05,0.0173958498404963,0.00163732816379663,0.000594524102154619,0,0,0.00429874575066347,0,0,0.00261000128314325,0.00393790351658391,0.00210095515660954,0.00156691128918527,0,0.00568847041245324,0.00356105459602214,0,0,0.00385547372514315,0.00072256737236257,0.00137642967583776,0,0.00500953573420079,0.00168692263021768,0.0189714966031469,0.00668858685155002,0.00671447778821344,0,0
"mSp_rep8_107",0.00673276171730394,0.000147731469603357,0.00115135548861229,0.000537851107078896,8.77838070408693e-05,1.11409632744538e-05,0,0.0112105939052943,0.00924232694908918,0.000220465009611382,0,0,0,0.00720054708932792,0.00267709173148747,0,0.0124422721592481,0.00599000114041274,0,0.00539309382946645,0,0,0,0,0.00221300270705313,0,0,0,0,0.00184337733005928
"mSp_rep8_175",0.0179971787484729,0,0.000410885897526102,0.000116314970420518,0,0.000712518669962068,0.00156390521242944,9.85369467430913e-06,0.0104516083789612,0,0,0,0.00239099130162517,0,0,0,0.00418794203793646,0.00693180582738363,0.000944360466898085,0.00232348615203606,0,0,0,5.92993059793321e-06,0,0,0,0.000609739812727498,0,0
"mSp_rep8_144",0,0.00234478112367087,0,0.00358714336115325,0.0599199936875365,0,0.000809875320238011,0.00437233592041659,4.54965763726052e-05,0.00559782643929911,5.32300813197466e-05,0,0,0.0027991591480773,4.86730925932014e-08,0,0,0.00802557139146871,0.0138524251968728,0.00417351370464673,0,0.000155805177944577,0,0,0.00154179335896592,0,0.00780789563486502,0.0177325620596759,4.30407539737935e-06,0
"mSp_rep8_319",0.00615133111013343,0.00258076347512727,0.014852416703421,0.000964886713624436,0.00183211116353742,0.00151020308595867,0,0.000320722772289954,0,0,0.000831518772740344,0.00166697981480181,0.00139639769006215,0.0020258632468225,0.000995082446500632,0.00323207365337783,0.0078410741171059,0,0.00129722592186479,0.00385828148864586,0.0016876125715799,0.0002427066441404,0,0.0116576707646689,0,0.0199201208900892,0.00314982705085769,0.00281885601604175,0,0
"mSp_rep8_089",0.00344835941989396,0.00338587736611034,0.0121464488389164,0,0,1.11409632744538e-05,0,0.00553727152764153,0.00429540203122799,0.00325071596012818,0,0,0,0.000643771010503411,0,0,0.0111450561929052,0.00151416153383538,0,0.00235293956449782,0.00418765903574744,0,0,0,0,0.00113095337084071,0,0.00556496990745855,0,0
"mSp_rep8_067",0,0.00508165800799031,0,0.00100417123099866,0,0.000671587391022837,0.00085726254026181,0,0.000616154041874113,0,2.85830951926529e-05,0,0,0.00119976761290084,0,0.000241161825567352,0.000746595294992879,0.00148426559419348,9.81423634900748e-06,0.0320008973887708,2.8999356769031e-05,0,0.000274122940915906,0,0,0.00335699058127723,0,0.000183210051721495,0,0.00269708220093603
"mSp_rep8_077",0.000307909214759922,0,0.00342885731309552,0.0158290874679982,0.0254077615812486,0,0,0.000951909241699509,0.00560689747403497,0.00445741887330077,0.000249519654270155,0,0,0,0,0,0.00659053853599957,0,0.00337934766244344,0,0.00155203459460909,0.000155805177944577,0,0,0,0,2.81447129633625e-06,0,4.30407539737935e-06,0.0112473527534088
"mSp_rep8_272",0,0,0,0.0215425291300818,0.00460480261991778,7.076060779185e-06,0,0.000994159293091949,0.00196877731124353,0,0.00145400126982091,0.00344690987920795,0.000217865780576556,0,0,0,3.35765703975083e-05,8.81341438735556e-06,0,2.41861893896444e-05,0.0105907998728895,5.85913381109024e-07,0.000945384244582271,0.0009854568947408,0.0011652962503693,0,0.000263813510740085,0.0181073291673671,2.72643553177132e-06,0
"mSp_rep8_180",0.00160163494316296,0.0514595621405183,0.000877562592559525,0.00024160020142564,0,0,0,0,0.000272778449751847,0,0.00032930593990813,0,0,0.00974410593770028,0,0,0,0.00632722315125496,0.00901799739928906,0.00349865548583747,7.09306542425386e-05,0,0.000229743692081761,0,0.0149458052019229,0,0.00144354709378848,0.000458531967073743,0,0
"mSp_rep8_242",0,0,0.00427727496449613,0.0225538569728227,0.0125948470856625,7.076060779185e-06,0,0.00303293748673162,0,0.00676516036415006,0,0.000357887313470992,0,0,0,0,0.0011124871074861,8.81341438735556e-06,0,0.00138169744949487,0.00203796064878086,0.00142396229538508,0,0.000504406479953866,0,0,0,0.00195741120767613,2.72643553177132e-06,0.00236385067269804
"mSp_rep8_278",0.00360288478084267,0,0.000868041234930246,0.000327732250238242,0,0.0050367233904151,0,0,0.000190117801523395,0.00205004975852509,0.00834263496369714,0.00837648134069384,0.0113256597867469,0.0969043693623955,0,0,0,0,0,0,6.08829957347054e-05,0,0.00584534705287805,0.000108838176432165,0.0119903225464615,0,0.0038533976840811,0.0116996494249952,0,0
"mSp_rep8_118",0.00751105790223127,0,0,0.00113749764320212,0,0.000428593073620297,0,5.54581834612682e-06,0.00577009495573358,0,0,0,0,0,0,0,0.0112492994208942,0.0123194319377702,0,0.000315054745933299,0.00187595311163655,0.000587437032632445,0,0,0.00212115033125657,0.0027109843333751,0,0,0,0
"mSp_rep8_357",0.0318170482500438,0.00239652298608841,0.00326852222002635,0,0,0,0.00100275182396279,9.85369467430913e-06,0.00083131558281012,0,0,0,0,0,0,0,0.00137250820988099,0.0010656452804903,0.00319378721986738,0,0.00185803258411872,3.17455911584485e-05,0,0,0,0.00874757478891072,0.000231872326810361,0,1.08111227811709e-06,0.000310866816171548
"mSp_rep8_126",0.00568797245527145,0.00186424638119603,0.0152432849165456,0,0,0,0,0.00330859366642531,0.00566465639483776,0,0,0.00379665090559966,0.00708471694499346,0,0.000472912245997982,0.00391917830112805,0.0130724638113101,0,0,0.00869203226693235,0,0,0,0.00658410788650004,0.00112492159992331,0.0152670967623916,0.00302430589013589,0,0,0.00408174647483171
