,score
C6orf226,2.1524712467064973
SENP1,2.152392396159243
GRAMD4,2.151965637154319
P4HA3,2.1514243881991604
PRR14,2.1506955428261136
GRASP,2.1506572924778595
TRPV1,2.1502377135724373
BTD,2.1501228319804113
AL355075.4,2.1495014270053616
ITFG2-AS1,2.149416440736715
AC099063.4,2.1493272769556313
HSPA6,2.149282499244194
PER1,2.149030412478055
CCP110,2.1488519543686238
AC025159.1,2.1481913852144743
CKMT2-AS1,2.1481669728761688
AP005482.1,2.1481092709856284
AC018557.1,2.1473715483986524
GBP6,2.1470232482991918
QPRT,2.146891526110153
NRF1,2.1467479241201204
ALDH1A2,2.1467306918813165
PLCB2,2.1463829139709105
EFNA3,2.1462339595430677
CASP10,2.1460714281998037
ABHD15,2.145976389791855
C11orf80,2.1458502811351536
KIAA1841,2.1457467571550666
FAM122C,2.144617001135302
THUMPD2,2.1443509458119507
DPF2,2.1440657000408407
CPTP,2.1437855456130137
RHOBTB3,2.1436868518816823
NPEPL1,2.1436214477025857
TMEM44,2.143589724717515
TMED1,2.1433534341702796
PDGFD,2.143238813672781
ZKSCAN8,2.1432185788469127
TADA3,2.1431975607374625
C16orf70,2.1431029139713047
CCL24,2.1429650560608735
AP000977.1,2.1429076152648605
AC020916.1,2.1425567042201266
EXTL2,2.142263495065933
ZNF879,2.142232294269917
ARMCX2,2.1421795531753958
CCDC144A,2.1416044924789475
NCOA6,2.141547573871989
VIM-AS1,2.140988831583499
AL645933.2,2.1403122051159187
RASSF8,2.1398988924791524
DZANK1,2.139594195165756
NPTXR,2.1391923706881926
MOK,2.1391150867081024
MAGI2,2.1391067316832277
CIB2,2.1390915882006425
HIC1,2.138684150190741
MAN2B2,2.138597466807667
MSH2,2.1382195324793543
MAFF,2.1372855973550884
RND1,2.1372555714844452
ARHGAP1,2.1372205848177828
RTTN,2.1372132741710175
CR1,2.136973850489454
ZNF93,2.136698004121328
TAF5L,2.1356393963602613
PLEKHG3,2.1355149848179877
MAPK8IP3,2.135350364718505
MFSD4A,2.135002195166308
RUNDC1,2.134992795763324
RCHY1,2.133878835962463
CATSPER1,2.1336089947684655
MYH11,2.13335168611178
MDGA1,2.133127797554593
CDKN1C,2.1329353708879495
SASS6,2.13288054103721
PPP2R3A,2.132372581634286
GADD45G,2.1319186687985194
PKD1,2.1315235022314027
BICRAL,2.131360057057293
SDR39U1,2.131284600738894
NEO1,2.13081972193298
EDRF1,2.130812280738951
RNF219,2.1306972685996612
CATSPERG,2.130589436559873
ZNF765,2.130446487306159
DAPK2,2.1301007981519717
C12orf76,2.129833828997775
ARSK,2.1295846142714367
FAM13A,2.129515815863485
ACP6,2.1292138600426256
AL160006.1,2.128687362928261
CLU,2.1286762664108494
ARMC9,2.1285773115849906
CCL8,2.1282006827293145
KLF9,2.1281830588487196
CC2D1A,2.1281214405402693
ZNF335,2.1278948104905453
KIAA1671,2.1276125673064996
CRACR2A,2.1274710540726858
CHMP7,2.1271082632269582
ALOX12-AS1,2.126909048102604
NOG,2.1263114027295416
ABHD17B,2.1258973068091933
MYADM,2.1254368666102437
ERF,2.125341044918713
ADAL,2.124957235963535
CYTH3,2.12388230979451
AC068631.1,2.1237898823318346
LINC00426,2.123774869396513
CLK2,2.1233932797448176
AC008079.2,2.123290408501049
GEM,2.1231905398443445
CRNKL1,2.1231443261130067
PDCD1,2.123066389396598
TCP11L1,2.1230017685010836
SDCBP2-AS1,2.122763650292157
GPATCH1,2.1227457653170347
PON2,2.1225500749687995
ZNF180,2.1225486389488992
IFT80,2.122153341834519
AP2A1,2.1217889844216273
TRMT10A,2.1215622238246397
PHTF1,2.121225672978909
ZNF483,2.1211614437251853
RGS12,2.121023977456545
ATF1,2.120874761934175
CERCAM,2.1202459157650964
LCAT,2.1202371690984307
ICK,2.1200696769591474
ZNF202,2.1200461784516875
GALNT7,2.1200273796457196
TRAPPC6B,2.1191036272080197
ZFP69B,2.1190973609393637
ZNF10,2.1189708606408715
GNL1,2.1189422707901286
B3GNT2,2.118629479546385
TENT4B,2.1182682552678216
PF4,2.1181447575563936
TSPAN32,2.11799541148676
PTGS2,2.1179200857156246
ZNF684,2.1174738751684146
CCZ1,2.117451029397273
EIF3J-DT,2.1173442417355943
ABHD5,2.1172233549694397
DOPEY1,2.117072442332642
ZNF329,2.116460175666049
CLDND2,2.1158811985516905
C1orf35,2.115842295467118
CDCP1,2.1152404725816183
L3MBTL1,2.1145019667110603
U2AF1L5,2.114481340243401
GPAT3,2.113259026213697
TSTD2,2.113258242930115
DNAJB2,2.1128150349699695
SIDT1-AS1,2.1119662166616138
AC139795.3,2.1117998994477034
IGLV6-57,2.1117162186516936
FCGR2B,2.1116803181541854
MMP7,2.1114978130795805
CLSPN,2.1109945533781485
CDK10,2.110878235766222
SLC9A3R2,2.110870794572193
HELQ,2.110555131288649
THAP1,2.1104185788508545
EDC4,2.109784119149438
RASGEF1A,2.109586470592248
TMEM91,2.109574329696727
DDN-AS1,2.1095616666121515
KNL1,2.1093593183534693
CEP57L1,2.1092248546718935
DCLRE1C,2.109181251885829
IFFO2,2.108617809895847
PLCD1,2.108540395368493
EFCAB11,2.1085363484033195
LINC00265,2.108351754572496
ATP1B1,2.1082995356670295
KLRK1,2.1082155937764924
FXYD2,2.107936353179511
ESCO2,2.1072612932790946
SLC30A9,2.107228264821387
IKZF5,2.1069136459159523
PHF7,2.1068037251199456
AC022075.1,2.1061586910901724
PAM,2.106006472980738
JAG1,2.105964958950892
ERI1,2.1058054301946925
TBC1D31,2.105418749199714
ZNF280C,2.10488585526943
TENT5C,2.1045899046226992
UBTD2,2.104579069199815
ZNF529,2.1043419953689977
TMEM135,2.104202701438666
LINC01011,2.104193824224737
OGG1,2.10414264969738
SVIL,2.1041010051202704
BBC3,2.103908839548154
TMEM80,2.103660016463607
KCNQ1OT1,2.103522811289494
RAB38,2.103512759150192
APOLD1,2.103343961538272
ZNF3,2.1029882202447823
GYPA,2.1027435746726724
FCRL5,2.1026861338766594
SIGLEC8,2.1025377016378712
AL592183.1,2.1024407050209675
C5orf63,2.102336919946353
B3GNT7,2.1018933203444163
HUS1,2.1013379722847816
ZNF2,2.101232229001212
PM20D2,2.1010277919863114
ESR2,2.101008732085816
WDR45,2.1007335384540085
NUSAP1,2.1006882385535164
PPOX,2.1005088666132394
HSPA13,2.100288241737644
PDCD1LG2,2.10022114044412
AC007384.1,2.100208999548599
CMC4,2.099983544424248
PDK2,2.099882631389434
AC006480.2,2.099297257459156
TRAF6,2.0986360355686884
EDN1,2.0985347308920836
ODF2,2.098460318951794
TRBV18,2.0980851261160183
TSPOAP1-AS1,2.0962470206436024
AL451085.2,2.096203809499329
SELE,2.0957767893998778
MERTK,2.095021704026834
TMLHE,2.0948878930815766
LPCAT4,2.094748599151245
C16orf45,2.0943542158677104
MED19,2.094349385618955
RPGR,2.0943068272109997
ITGA10,2.0942036948727036
RNF43,2.093421977857872
EBAG9,2.093342735668827
EHD3,2.0933307253205697
ASPSCR1,2.0926418274102048
ZBTB8A,2.0926411746738864
KBTBD2,2.092448748007243
NDRG1,2.092068594375448
AP000866.2,2.0918980996491
SP2-AS1,2.091431654276022
WWOX,2.0907105111915314
NEU1,2.090651242733827
HIST1H2AE,2.090125398355781
ZFP64,2.0900981139776746
USP49,2.090001509002562
EGLN3,2.089544593579731
KIF22,2.088724104027591
AC139530.1,2.0884601374604586
ZBTB49,2.0879889923858883
SLFN12,2.087607794375984
CENPF,2.0871733330825037
AC011611.4,2.087122419649674
VAT1,2.086819549997969
SMPD4,2.0866839113910203
IFT81,2.086679342236792
NEDD4,2.0864626337791066
HDAC5,2.0862638102965434
S1PR2,2.08588692034634
TMEM229B,2.0857108120876546
PRDM4,2.0855897947742363
PALLD,2.0850730887046467
S100A13,2.0848083388539322
PIGN,2.0844003786549763
SGMS1-AS1,2.083974533480898
RRAGB,2.082799216466114
THAP9-AS1,2.081965672187607
RP1L1,2.0817255957697256
XRCC4,2.0815557537796963
KATNAL1,2.081521028207561
BEX4,2.081376120744892
DCP1B,2.081231213282223
ASCL2,2.0812146337797373
IFT22,2.0807920522872507
FBXW4,2.0807613736802892
CD207,2.08063996472508
KANSL3,2.0804975376604204
ERBB2,2.0800860526853455
LINC01004,2.0800552435311204
ZNF607,2.079808509202792
TM9SF1,2.0797355332824026
GHRL,2.0797304419391196
AL359513.1,2.079545064824714
AC025040.1,2.0794479376605466
CLK3,2.0785922003472166
WDR60,2.078382149799978
HLTF,2.0774379014418827
ARAP3,2.077185814675744
ABCA2,2.0768198906956883
PPP1R3B,2.076414802536533
CDH11,2.0761285123873137
LRRCC1,2.075417551989389
STEAP4,2.075264028407318
NSUN6,2.0749071121884555
TK2,2.074745103034246
ABAT,2.074476306218358
TGFA,2.0742573784571903
ZFYVE1,2.0742062039298332
CA5B,2.0732269689050753
ZNF141,2.0730362393528594
HAUS8,2.0720154902982557
TMEM260,2.071935203731101
IFI27,2.071904394576876
GNGT2,2.0718729326863325
AL139089.1,2.071593039353033
FBXO25,2.0713598819401255
AC116366.3,2.071122547014781
FAM122A,2.071106098059559
NDUFAF5,2.0709722871143015
COG3,2.0707756829352206
RCAN1,2.0704833876118727
HIST1H3H,2.07016707159201
ZNF92,2.0693279137811658
MCC,2.069156244129445
CST6,2.0689604232339462
ZNF236,2.068593585423045
SBF2,2.068462646517588
CSF2,2.0676377183584833
AC093525.6,2.0668791082093207
CXCL2,2.0668296307963914
STARD3NL,2.0662515675128788
RASSF1,2.066110445920856
OSBPL3,2.065846609900987
CWF19L2,2.065699352587572
FANCB,2.065225727114992
ABHD18,2.065129644328934
C4orf33,2.064979123333927
CKAP2,2.064862675174737
C9orf85,2.064786174478229
AL441883.1,2.0642706433340123
PGPEP1,2.0642361788564045
NFIL3,2.0632163436326465
AL929472.2,2.0631835762694664
FAM220A,2.062948460647604
DMWD,2.0629189569660156
RECK,2.0628599496028386
TAF4,2.0620581283094026
HCAR2,2.062032149403933
IRS2,2.0619726198517014
CLN3,2.061718052687553
ZNF248,2.0616326747771154
PDP2,2.0613931205482885
PDLIM4,2.061382807314459
ZNF585A,2.06125500154333
TCEANC,2.0611492582597606
ZNF81,2.060792733682689
IQCK,2.060428506817061
HEG1,2.0601768116927133
AP4B1,2.0600095806479573
CCDC34,2.0599792936827868
RAP2C,2.059942087712642
EGR3,2.059903445722597
PHLDA3,2.059836213881809
LINC00476,2.0596604972649146
FAM193B,2.0595405243296057
DCAF5,2.0591821720908428
ANKS3,2.058665466021253
Z93930.2,2.0581830938820076
SLC35A3,2.058143799155644
FAM45A,2.057967168707904
ZCCHC10,2.0567533402503386
RNF14,2.05617292711608
LIMK1,2.055385988210702
ZNF235,2.0553353358723996
ZBTB21,2.0552504801510167
CDC37L1,2.054817846519228
ZRSR2,2.0546756805490958
FAM161A,2.0546199368675104
KATNA1,2.0544534891063364
ZNF234,2.054316806121278
KALRN,2.0539188980616245
MROH1,2.0539049295044123
TCTE3,2.053532608708437
PTCD1,2.0533438373651762
GTSE1,2.053236919156234
SLC46A3,2.052820342837876
MPV17L,2.052731309604056
ARMC7,2.0523583360717623
LINC00996,2.052036798161353
B3GNT10,2.0517713955743204
FCRL4,2.051595678957426
FIZ1,2.0514334087086894
TLE1,2.0509780598530227
LINC01215,2.0506929446291764
UBL7-AS1,2.050614485723713
ATP7A,2.0505967312958546
TBCE,2.0504935989575586
CAMK2G,2.050412529106822
SIDT1,2.049969060052149
CA11,2.049898695077033
CCDC146,2.0496859030372576
AC026471.2,2.0490659340821082
SLC4A8,2.048707712390609
ATG2B,2.048347793584682
TMEM120B,2.0481816069180354
RUFY2,2.0477946648285297
ZNF28,2.0474142501022072
ZCCHC14,2.0472398389579496
TFPI2,2.04704114602265
SERPINI1,2.0468526357739165
NPR2,2.0466389299032954
FBXO30,2.046516084928186
RWDD2A,2.0464009422416325
NCAPH,2.0460196136844644
SYNC,2.0460125641322264
CYP4V2,2.045820137465583
PDGFRA,2.045648990002917
SPPL3,2.0451892025402856
TTC33,2.0450290210477675
CARF,2.0446288936846315
P3H4,2.0439775933862023
ZFP28,2.0438962624409385
NCALD,2.043752660450906
ZNF611,2.043726420450909
BICDL1,2.0435961342817706
DLGAP4-AS1,2.0435770743812753
BCLAF3,2.0435488761723235
FOXP4,2.043478772291735
CDH5,2.043262977664895
LRRC37A2,2.043157234381326
TMEM161B-AS1,2.042901622839068
AAMDC,2.0425427484112504
CEP164,2.042394055077935
TSC22D1,2.0422167718938766
AC007541.1,2.041863380451133
CEP120,2.0418152085108403
ZNF85,2.0414752634362543
KIF9-AS1,2.0412391034362827
GOLGA2,2.041215474381559
GPAM,2.041088190799485
ADM,2.0410817939835653
MOCS2,2.041006859854221
ZNF181,2.040812213884095
SPRTN,2.0406785334861013
AC068831.1,2.040463261048316
ZNF546,2.040427752192599
FBXO3,2.039559482341957
SNX24,2.0393393796554165
AP001020.3,2.03933559378477
OSGEPL1,2.0392897716952234
LINC01089,2.0390932980634062
AC008741.2,2.039080504431567
DNASE2,2.038737817864444
TULP3,2.0387282879141964
FGGY,2.0383699356754335
CSF1,2.038156360352076
GOLGA8A,2.037967327914288
DOK6,2.0379530982625482
GVQW3,2.0378876940834516
SLC41A1,2.0372653752775562
CCDC7,2.0372417462228327
ZFP37,2.0370840451283243
GPR82,2.036833263834822
RAB3B,2.036821514581092
C2orf49,2.036470734083622
CERS4,2.0361583344816694
USP53,2.0361015464219747
MAP3K6,2.036058074183174
PRMT7,2.036004549805071
KBTBD3,2.035822436372257
AC093462.1,2.0352016841335256
PPP1R12C,2.035186671198204
ZNF559,2.034924923934554
ZNF429,2.034846726123618
ARHGEF7,2.0347985541833253
TNFRSF14-AS1,2.0345284518948006
FKBP14,2.0345073032380867
SNTA1,2.0344225780639675
LINC02001,2.0342826313973177
ZNF117,2.03415665328788
AL627171.1,2.034145034581414
ARHGAP12,2.0340834162729635
LRRC37A3,2.0336716702033613
FBXL4,2.0335413840342227
FGFR1,2.0332533967705757
STX6,2.033198175278045
EDARADD,2.033168932690984
LSG1,2.0317592833379194
C22orf46,2.0316940097060865
RNF138,2.0315038023429253
ZNF836,2.031367902641449
CLHC1,2.031299626422552
DDIT3,2.031113596571828
PMS1,2.0311104634375
TNFRSF10B,2.0306859237360584
SRGAP2B,2.0305893187609456
ANKRA2,2.030052247318224
RAB2B,2.029888932691378
AP000845.1,2.02977326781577
PTPRM,2.028911655875575
RXYLT1,2.028898731696472
SIK2,2.0287935106019575
CD160,2.0285872459253653
BABAM2,2.028561267019896
CDC7,2.02855891716915
CCDC134,2.0285298051293523
CSKMT,2.0280564407512998
PIAS4,2.0278490011493346
TAOK2,2.0273969159752596
LENG8-AS1,2.0270071018459532
CD1A,2.026496400950492
HMMR,2.0264146783634374
KBTBD6,2.0261625915972985
SFT2D3,2.0260059348808994
TIGD1,2.025785701647095
IDH1,2.025424738463059
C17orf67,2.0253509792590876
AL035413.1,2.0253170369705344
NPIPB4,2.0250700415476786
PIK3R4,2.024967823040228
ATP10A,2.024966778662119
FAM111A-DT,2.024929964333765
ANKRD36B,2.024411430602484
THAP2,2.0243432849308505
RAD9A,2.0240462899060105
PAK1,2.0239615647318914
ATXN7L1,2.0237563444334086
ELMO2,2.023700339657296
HEXA,2.0235769724931316
AC008467.1,2.0234126134881762
SGF29,2.0233391153787323
CCNJL,2.022633899060409
ITGB8,2.022246695876376
AC022098.1,2.022181813886334
SPAG1,2.022129856075395
ANKMY2,2.0218656284137353
KDM3A,2.0217404335878797
DCUN1D4,2.021547745826709
PCTP,2.021329601349123
TCTEX1D2,2.021128036374023
RXRB,2.0202892702049695
ENDOG,2.0198317020458205
IFI27L1,2.019192673190176
PMS2,2.018877271001159
LIPT1,2.0187263583643613
LIN52,2.0184652638370295
CCDC159,2.01802192532962
VLDLR,2.0178255822450666
F3,2.017823885130639
AGPAT4,2.0176267587625034
ITGB3,2.0174617470212297
SCAF8,2.017372974881937
NR2C2,2.017342426822239
ENDOV,2.0165604487128803
ZNF337-AS1,2.0157976610512804
RBBP5,2.0156326493100067
AP5M1,2.01542586244436
C1QB,2.0151364391608126
AC103702.2,2.0150681629419154
ZBTB6,2.0148227340862235
PFKFB3,2.0144038079171196
C2orf76,2.013262694285416
CHIC1,2.013010999161068
MGME1,2.012515572295456
TFPT,2.012308785429809
ABCA7,2.012278759559166
NACC2,2.0119976913004933
PRIMPOL,2.011852131101506
PILRB,2.011498086922444
SEC61A2,2.0109871249324556
ZBTB2,2.010931120156343
IL7,2.0108218520966545
CD80,2.0107597115991496
DENND4C,2.010436084932522
ZC3H12A,2.0103862158778014
KLHL7,2.0100360881166495
CAMK4,2.0098508415495075
AC104794.2,2.009149672196358
STRADA,2.008653462047164
NAA16,2.008207251499954
CFL2,2.0080795762760886
ACTA2,2.0078603874203935
HLA-G,2.0073227937886173
STAM-AS1,2.007236893689125
BHLHE41,2.0062380765748173
CCDC122,2.00589238742063
ZDHHC20,2.005856095281331
KANSL1-AS1,2.005428552992825
SNRNP48,2.0053275094107477
SLC16A4,2.0052865175699566
PHF20L1,2.005212497271458
TOGARAM1,2.005163280953056
CCDC18,2.005083516574956
CPD,2.0044335217491636
TNFRSF12A,2.00377921886367
MATR3-1,2.00266956712251
SLC16A11,2.001944768714637
SUN1,2.0016147452320894
METTL18,2.0014251906052465
ZNF250,2.0012036518988054
DLG3,2.0004953024461543
CXorf21,1.999793219262159
ZNF793,1.9991720753816367
ACVR2B,1.9988515818493369
MSL3,1.9981099428444509
ZMYM1,1.997956680356907
SEMA4C,1.9974532901082114
NBEAL2,1.9969897167749338
RBMS1,1.9968039480187372
STK19,1.9962958580685495
BBS4,1.9958269322974616
KIAA1191,1.9947457398597805
ALKBH6,1.9947439121980892
AC096992.2,1.99465918702397
APPL2,1.9944428702080756
LAX1,1.9933586751833303
FCHO2,1.9932200339893171
COLEC12,1.9917261816511882
GSEC,1.9916092113029435
FEM1C,1.991094071800518
TCF7L2,1.9909632634423247
TNFAIP8L2,1.990802951402543
MT1H,1.9905891149846582
TTC21B,1.990385200158812
PPP1R13B,1.990176977273265
SSX2IP,1.9901405545867021
ZNF165,1.9901208419498886
PHF1,1.9897739778703283
PIGV,1.9897637951837623
ECI2,1.9896235874225852
CAMKMT,1.989366539860427
PLXND1,1.9886460495122549
ZFAT,1.9875679902089018
AL023806.1,1.9874880952835383
SNAI3-AS1,1.987436659661654
TTF1,1.9872910994626665
CNPY3,1.9872770003581905
PAXBP1,1.986847760955257
SMCR5,1.9858980296120876
SLC25A42,1.9852418990649028
ZFAND2A,1.9848109625475416
IRAK4,1.9841706282192604
F8,1.9839770266272438
AL683813.1,1.983113456478094
TCEAL4,1.9829385231447816
CEP126,1.982237353791632
TBC1D32,1.982131088319008
ZNF354B,1.9819325259309721
BMP1,1.9819135965777406
PLLP,1.9804324073241872
CCDC65,1.9802210513043121
RIPK3,1.9802155683192382
WIPI1,1.9801090417520868
GIGYF1,1.9799125681202696
NR2C1,1.9793111368765608
CLIP2,1.9788561796626851
GABPB2,1.9787373816527491
MTMR10,1.9785375137920767
TMEM159,1.9783621888169733
AC013394.1,1.9780941752846672
AL137802.2,1.9777396089165507
LINC00662,1.9772165060310414
GPM6B,1.9771966628469642
ELP4,1.977114287523591
LTB4R,1.9767291730957766
ZNF383,1.9765631169763935
ZNF555,1.976364424041094
ACSS1,1.9761013713048072
AGFG2,1.9760526771754598
METTL7A,1.9747492932950195
NOTCH1,1.974319662250295
PRNP,1.9741400292154907
AC011476.3,1.9740056960811785
DEDD2,1.9739919886184936
FAM102B,1.9733995651359777
TCEA2,1.9733543957827493
TMEM263,1.973119671802678
AC019205.1,1.9730913430464625
SEPSECS,1.9721805147878655
DDX43,1.9719478795640129
C22orf39,1.971119034986998
MSR1,1.9699317076239566
HIST1H1C,1.969762387822982
PGLYRP2,1.969226621852897
PEX1,1.968770228619121
LINC01003,1.9679591384699648
DUSP8,1.9675282019526037
PPP1R35,1.9673939993655551
LRIF1,1.9673181514053653
ATP2A3,1.9671125394650915
TRAK2,1.9668216801616438
FUT4,1.9665838230472446
NATD1,1.9664928316044694
CLIP4,1.9660091539925872
ZNF829,1.9656967543906347
BRCA2,1.9650562895150898
LIG4,1.9646374938932496
SGO2,1.9644190883211365
CSPP1,1.9643367129977634
ZNF528,1.9641030333958014
WDSUB1,1.9638373697142413
MAST3,1.9634033000625521
AP4M1,1.9627389450377564
RNF139-AS1,1.9626115309084184
PGM2L1,1.962410879764164
GALK2,1.9621802027492663
ZFP62,1.9608414405603725
IGFBP3,1.9604294333962429
HDAC4,1.9601672944908017
RP9,1.959672520361508
NCK1-DT,1.9596484996649934
CNBD2,1.9596385780729548
ZNF200,1.9595371428490864
CCDC136,1.9592562051376774
DNAJC3-DT,1.9591304881227671
GALC,1.9585157410581644
PPP1R3D,1.9582250123019804
ZNF718,1.9576536069289148
MBLAC2,1.9571805036453895
NAA40,1.95594552653111
LINC00294,1.9556249024515466
ARMCX3,1.9553558445411312
DDX11,1.9553440952874013
SS18,1.9547281732974255
CEP44,1.9543856172775662
AL135999.1,1.953441238372207
CLASP1,1.9527979014568615
AC016876.1,1.9527323667305012
L1TD1,1.9526630461334946
AC005332.7,1.952494509616102
LAD1,1.9520022158848178
PIGC,1.9518791098151809
TRAF3IP1,1.9515310708102476
TARSL2,1.9502994879248234
CENPL,1.9502295145914985
EPB41L5,1.950022597178588
FALEC,1.9498917888203948
SYTL4,1.9497853928005071
ZNF227,1.9496917904124587
MAN2A1,1.9495558907109825
CSNK1E,1.9491445362831712
CCDC126,1.9486839655369579
ZNF445,1.9480808371788214
MPHOSPH9,1.947921177875358
ELL,1.947014657676462
YES1,1.9470010807610407
NOL4L,1.945968190810916
ZNF26,1.9458906457362986
TAPBPL,1.9455577502139505
CASP6,1.9450508351891358
STARD9,1.9447423520050933
CBX4,1.944329822651909
PROM1,1.9442556718061468
R3HDM1,1.944099667826066
ZSCAN32,1.9439370059355383
TSPOAP1,1.943712856283824
DENND6A,1.9428255265326868
ULK4,1.9427948479257253
SYNJ2,1.9425039886222777
ZNF552,1.942376835587467
MAP1LC3A,1.9423269665327467
ZNF738,1.9417410704134141
NLRP1,1.9413643110104744
GIT1,1.9408726700155086
PDCL,1.9377599010606588
ZNF197,1.9376357506129125
SUCNR1,1.9374900598666613
CEP152,1.9374614700159185
COL19A1,1.9369670875284157
BPGM,1.9368835372796696
ZNF134,1.936292549817054
NPIPB5,1.9361318461354813
PRDM8,1.9360793661354876
C1orf56,1.935036293498797
PMEPA1,1.9347197163844072
TFIP11,1.9340759878272706
L3MBTL3,1.932889182653284
GLCCI1,1.9327120300164893
DENND3,1.932471039767762
UFSP2,1.9321151679270088
PGM3,1.9319329239469312
FECH,1.9312790127032287
TAGAP,1.9307140041460826
ANAPC4,1.9295288960865236
IFNLR1,1.9294457374795684
TRGV2,1.9289565768826122
RSPH3,1.928606971310515
OTUD7B,1.9281906560866844
TANC2,1.9271892280271032
SLC33A1,1.926932572106736
CTNNAL1,1.9268597267336105
WDTC1,1.926843538872916
ICOSLG,1.9267746099177003
GINS4,1.9267324431515362
ING4,1.9258499436491547
SLC27A3,1.9252376769825617
ZKSCAN4,1.925225013897986
NNT-AS1,1.9249329796691654
AC005070.3,1.9244071352911192
SLC25A44,1.9238549203658124
IL12RB1,1.9233241151917468
COQ10A,1.9231067539977431
MAGEH1,1.9230674592713797
ARMH3,1.9227593677291281
KIAA1324L,1.9221891372814355
SRBD1,1.9215845729033987
AC107871.1,1.9215020670327618
AL031846.2,1.9214514146944595
TUBD1,1.9212334007641374
KLHL3,1.9211080753910181
WBP4,1.9203345828537977
TMEM131L,1.9200284495205011
CEP89,1.9191086135007112
ZNF347,1.9189788495206273
GPRC5D-AS1,1.9179494843466216
LZTFL1,1.9176919145954088
SFXN3,1.9173962250432055
BISPR,1.916791138476114
ATP11C,1.9161656865358907
SLC35G2,1.9160779587747072
ASB8,1.9156291372822238
FBXL15,1.9154083818593648
ANKS1A,1.9153846222573776
MT1A,1.9150170011628944
LARP1B,1.9148482035509744
CMTR2,1.9145265350933016
ASB7,1.914301341063478
LILRA5,1.9140356773819178
ZNF254,1.9131922115113724
ZNF253,1.9127631026557026
CCDC77,1.9126076208646765
MEGF9,1.912174465043833
ERMAP,1.9116910485264782
SRPK2,1.9112956208648342
SOCS5,1.9108124654420067
DPEP2,1.9108018911136497
CCDC102A,1.9097054246461198
KIZ,1.909510387034203
TIPARP,1.9094804917108235
AC093323.1,1.9088962927059185
SKIV2L,1.9086938138999727
AL133342.1,1.9086799758900241
DSTYK,1.9084376801686602
EHBP1,1.9083990381786151
FLI1,1.9082678381786309
TBC1D19,1.9082667938005216
TAF1B,1.9078124893229642
VCPKMT,1.90676145330319
ZNF514,1.9067404351937398
PRKCI,1.9065126302186428
LYRM7,1.9059900495221882
EMSY,1.9055905748953705
ZDHHC24,1.905398148228727
BCOR,1.905350498477489
MAPRE2,1.9052570266367042
SETDB2,1.9051010226566234
CEP97,1.9045532463382813
ST8SIA1,1.9043784435522326
ITPR3,1.9043340574825862
OTUD1,1.904314997582091
ZNF418,1.9041203516119651
AGA,1.9037250544975848
IRAK2,1.9031922911145642
TMEM107,1.9031207512140753
ZNF609,1.9029916399703097
FBXL19-AS1,1.9028736252439558
URGCP,1.9020917776818607
ATP8A1,1.9018612312142267
SLC26A11,1.9017857748958278
ZNF569,1.9015804240500813
ZNF420,1.9008060176820152
VPS39,1.9005479257417477
ZNF891,1.9001861792741295
ZNF688,1.9000818720104604
MOSPD3,1.8997398381796557
ASTE1,1.8990686946971493
SLC4A10,1.8977667468366093
ZNF484,1.8975908996724513
LINC02345,1.8975740590754384
AC093010.2,1.896915839772035
DHRS4-AS1,1.896445739075574
LMBRD2,1.8962584037522134
ORC4,1.8961150628567083
SH3BP5-AS1,1.895891304846785
ZNF701,1.8956534477323856
ENPP4,1.8955645450458292
SPICE1,1.895252798180195
GSPT2,1.8952125896229859
SFI1,1.894846012906612
MTERF2,1.8944999321106337
GP1BB,1.8943025446479709
SLC4A1AP,1.8940167766878062
SLC37A1,1.8938559424589698
MED14,1.8933384531057982
ARHGEF6,1.8930499436530965
SPIDR,1.8928906759914241
TRAM2,1.89264302783225
ZNF460,1.8919269760910424
ZNF358,1.8915917307179484
ARHGAP35,1.8915242377826331
PDPR,1.8913752833547903
SREBF1,1.8910442154941336
GPANK1,1.8907742437528725
ARHGAP27,1.8901725514146364
AC008549.2,1.8900165474345556
VPS52,1.8899591066385426
ACO1,1.8888917522108102
PIBF1,1.888515514996925
FAM228B,1.8878213951960134
AC104024.1,1.8878153900218848
WHRN,1.8870288427582977
LINC00847,1.8869305406687573
AL137003.2,1.886424278380261
PKN1,1.8860787197733373
IFT88,1.8854861657435578
DHRS9,1.8854105788778952
ANKRD49,1.8848618887287074
SLC30A4,1.8840515818631332
ZNF570,1.8837830461417724
NINJ2,1.8835814811666722
LINC01934,1.8832074632562694
RBSN,1.8820308407688486
ALG12,1.881504735296275
ZNF276,1.880310619475523
MCAM,1.88027667718697
RCAN2,1.8797611460427532
ZNF486,1.8782836121125825
CCDC117,1.876959210122692
PAFAH2,1.8765038612670253
BCDIN3D,1.8762431583814845
ARSG,1.8761994250481564
CCDC28A,1.8753316773865691
LIN9,1.8745835110184998
SOCS7,1.8729029760933287
NRBP2,1.8721873159939122
ZSWIM8,1.8721843134068479
MACC1,1.8716857534069078
ZNF568,1.8715208722128978
ADA2,1.871361735098489
KIAA1468,1.8711702222626911
ARHGEF9,1.8698793709195627
MRI1,1.8695394258449767
IQCE,1.869435771317626
SLC25A53,1.8693360332081852
DDAH2,1.869192300670889
JAKMIP1,1.8690916487306026
BCR,1.8689552268400718
AC009501.1,1.8688947834569944
ZNF557,1.8687924344022804
AGAP2,1.8686111042530484
