"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"mSp_rep7_269",0.00442039250385298,0,4.17145721375654e-07,0,0.000141785833964001,0.00121435018664794,0,0.00286232292801471,0.025739988290917,4.84507809638662e-07,1.79892570722985e-06,0,0.0073797127198755,0,3.04781718880476e-05,1.06904780044612e-05,0.00055878398334029,0.00153992679382847,0,0.00170072936623687
"mSp_rep7_165",0.000753336957091598,0.00302356355145579,0.0013256248078611,6.18233587445568e-06,0.00758182974044529,0.000450855673460734,0.00242750930085929,0,0.009116771213681,0,0.00369288995678783,0,0.016740159965596,0.000233240729537518,0.000815795357266135,0.0114391166808121,0,2.49961229630368e-05,0,0
"mSp_rep7_210",0.020221423559926,0.00397580641010263,0,0.000100404668715526,0.0339054295392992,0.00119622222303226,0.00367877221775504,0.00968181599703446,9.11000265424254e-05,0,0.00380174591101175,0.00471915984274675,0.00445030110067442,0.00475344034903891,0,0.0074629031833912,0.000657221716143425,0.00353232310100977,0,0
"mSp_rep7_120",0,0,9.6238572574315e-07,0,0.0048018816359619,0,0,0,0.00153761004682599,0,0.00374015464333244,0.00531578419590946,0.0219400161912606,0.000532412474587203,0.00769993134629717,0.00839595993275682,0.000259981685674858,0.00306275103642658,0,0
"mSp_rep7_153",1.24720639548571e-05,0,0.00942331115875501,0.000379256693166675,0.0110749735780853,0,0,0,0.00715701796244581,0,0.000697834271439256,0,0.0113396732662321,0.000331693771213015,0.000815795357266135,0.0100837569566363,0,0,0.00161226609572661,0.0040508740364952
"mSp_rep7_170",0,0.00214543857879545,4.17145721375654e-07,0,0.00189794932146663,8.26529201438779e-07,0.00126357793416115,0.00148512836201914,0.0229244747635316,4.84507809638662e-07,1.79892570722985e-06,0.000815348743392968,0.000446414898593098,0,0.00286608339948414,1.06904780044612e-05,1.53388028273444e-07,2.62176509295634e-05,0.00112581963945186,5.2096627928491e-06
"mSp_rep7_335",0,0.0106175090053951,0,0,0,2.46624697032172e-05,0,0.000960027987124568,0.00226869232478829,0.00823264466836526,0,0,0,0.00422730156244408,0.0380123983269151,0,0,0,4.08247447569281e-05,0.0048121462456596
"mSp_rep7_139",0.00178342524068806,0.0627595259108453,0,0,0,0,0,0,0,0,0,0,0.000866031927473151,0,0.0323411141753095,0,0.00042552958116441,0,0,0.00442076915263928
"mSp_rep7_192",0.00565502139379607,0.00145655885746257,0,0.00201151522013397,0.0236930828444846,0.00540754999558637,0.0023396536943888,0.017235125215615,0,0.00371722517382913,0.00226852780606198,0,0.0138605623023695,0.00171554804323636,0.00430685862737608,0.0349334824315702,0.000292373408470725,0.000433115818968216,0,0.00850453540190295
"mSp_rep7_259",0.000673261318518443,0,0.00493851662056444,0.00027546508621956,0,0,0,0,0.00085743814581454,0.0393907230186664,0,0,0.000763536197885114,0.00345168466186524,0.0193458675097067,0,0,0,0,0
"mSp_rep7_176",0,0,0.00666478354207971,0,0,0,0.00146113286388211,0,0.000511988788653749,0.0270113504639299,0,0,0,0.00201668640064849,0.0193458675097067,0,0,4.10809926846037e-05,0,0.00102120545249465
"mSp_rep7_049",0.000354611658832965,0,4.17145721375654e-07,0,0.00321262772608911,8.26529201438779e-07,0,0.00111517358391499,0.0296129144429868,0.000478000314074403,1.79892570722985e-06,0,0.000446414898593098,0.000109629211498728,0,1.06904780044612e-05,1.53388028273444e-07,2.62176509295634e-05,0,5.2096627928491e-06
"mSp_rep7_075",0.00308109131046908,0,0,0,0,0,0,0.000578408024906648,0.0156640927807424,0.00238925957645918,0.00307468106592883,0,0.0214438317779277,0,0.00566020469508224,6.260221043615e-05,0,0,0,0.00112298957733591
"mSp_rep7_266",0.00166427408508973,0,0,0,0.00641115767069648,0,0.00561574127439954,0,0.01027598566582,0.000652603681977362,0,0,0.0206283913728228,0,0.000815795357266135,0.00948375515403272,0,0.000553211569614863,0,0
"mSp_rep7_355",0,0,0.00125735617878462,0,0.0120003815758846,0,0.00326222040921652,0,0.00928817326323525,0.00108289821315682,0.0039348198805774,0.00464749622950653,0.0212496791480395,0.0056746777219381,0.000815795357266135,0.00951244241305698,0,0.000379448740182838,0,0
"mSp_rep7_042",0.00519338175478546,0.0262607184903658,0.0106781543488258,0,0,0,0,0,0,0,0,0,0.000692222967947053,8.35825399402977e-05,0.0232058474676379,0,0.00042552958116441,0,0.0121893462128812,5.36210899340225e-05
"mSp_rep7_017",0.000426262331569591,4.73592374824857e-06,2.11803238781721e-05,0.00244242692827167,0,0,0.000557806026726319,0,0.00856940354629466,0.00398961273314561,0.00049318074185137,0,0.0122208869433851,0,0.000815795357266135,0.00654203578511223,0,0.00655754653415184,9.74406779655464e-05,0.00286581256493465
"mSp_rep7_011",0.000656871717399704,0,0.000457158802109961,0,0.00079206882728492,8.26529201438779e-07,0.00302238795035134,0.00094014879367804,0.0198543970571997,4.84507809638662e-07,1.79892570722985e-06,0,0.00737059141754708,0.0100720494895868,0.00475693985755286,0.00212757956339158,0.000335576757664858,0.00022811051601219,0,0.00388935418144062
"mSp_rep7_257",0.00333156003235594,0,0.0221685371154725,0,0,3.71700743665948e-05,0,0,0.000378692774318515,0.0225746655565343,0.00138055158636302,0.000455885394526435,0.00216911768464479,0,0.0143736318614188,0.00409405079438544,0.000230023406350184,0,0,0.00157940056734204
"mSp_rep7_147",0,0.000480960298216745,0,0,0,0,0,0.000609750789363238,0.0218739134696362,0,0,0.00246537320233597,0.0227745598742135,0.00153074462831278,0,0.000774803625553309,0.000586856877213505,0,0,0.00763239847943064
"mSp_rep7_201",0.0190655910081867,0,0,0.000566720784165704,0,0.0108317497168845,0.000546593575502145,0,0.0183883513913045,0.00358942500147379,0.00152417612606561,0.0187993175484049,0,0.00197550853574157,0,0.000330250461923432,0.000224068267139573,0,0,0
"mSp_rep7_336",0.00387934839766779,0.000650794599652921,0,0.000284661813796097,0.0267183891084231,0.000534441885321645,0,0.0246265203347792,0.0135335034324377,0.000255176713919917,0,0.00498804647857371,0.00144915910451203,0.000803518820812757,0.00274344274298824,0.00154132746152147,0,0,0.00167205180980389,0.0242652920187795
"mSp_rep7_229",0.00043653373837226,0,0,0.000849093883495169,0.0122958802661925,0,0,0,0.00144680196668563,0.0043055545020893,0.000434879119353341,0.00872853052224104,0.00665544578637383,0.000561561680921953,0.000815795357266135,0.0205318168478249,0,0.00193358784731606,0,0.0068320918307803
"mSp_rep7_020",0,1.71512601536567e-07,0,0.0323666242363833,0,0,1.39499339263541e-05,0,0,0.011604051919862,0,0.020755368955437,0.00051459564675355,0,0,0.000788731088050962,0.0714473661193065,0,0,7.12295396604843e-05
"mSp_rep7_172",0.00188152621377247,0,0.0669785391678098,0,0,7.10425661075132e-05,3.5188826554438e-05,0.00204663749782167,9.16500455172725e-06,0,0,0.00350449855823788,6.05873136874528e-05,0,0.0143736318614188,0.00348202291063452,0.0406619758210667,0,0,0
"mSp_rep7_057",0.0028277902430405,0,0,0.00590666736712422,0,0,0,0,2.30049697353475e-06,1.1310204573072e-05,0.0188886492541896,0.00457711587058046,0,0,0.00322474445782045,0.00379030700852072,0,0.0046321194236354,0.0875144679998597,0.00510846553321661
"mSp_rep7_240",0.000788551652297417,0,0.00109505897718157,0,0.0260750686893481,0,0.000405911331342749,0.0220776236968462,0.00674626306519521,0.00063439880621237,0,0.00414825926891256,0.00801715476390206,0,0.00391299536867749,0.00188368930661379,0,0.00222255678687816,0,0.0315589854775872
"mSp_rep7_077",0.00550383970137122,0,0,0,0.00921924519262295,0,0.00415437094355347,0,0.012079561390455,0,0,0.000691090466102786,0.0176948244054781,0,0.000815795357266135,0.00779925685018078,0,0,0,0.00134877614645081
"mSp_rep7_349",0,0.0370430225910245,0.00486268090695692,0,0.00334641738917239,0,0.000945948992123121,0,0,0,0,0.0136820550778648,0,0.00258481961971228,0.0385548243915454,0,0.00042552958116441,0,0,0
"mSp_rep7_105",0.000895149926295147,0,0.000368296060152265,0,0.00471591722661919,0,0,0,0.00486499377210885,0,0,0,0.00289826544500986,0.021333848969208,0.00261529925547582,0.0230163845933017,0,0,0,0
"mSp_rep7_308",0.00176241707772523,0,0,0,0.00700323880224325,0.00148902719869452,0,0,0.0236433815435894,0,0.00150126397851326,0.00113395039293325,0.0099819477739243,0.00150190176330245,0.000815795357266135,0.00186506093174506,0,0,0.000641343157145509,0
"mSp_rep7_113",0.00176624983068503,0,0,0.00039891001046296,0,0,0.00269714585163538,0,0.0130522622850409,0.000985816400540112,0,0.00670012470764031,0.0257418853224641,0,0.00165274814181495,0.00362208861307721,0.00329904080351687,0,0,0
"mSp_rep7_258",0,0,0,0.000973699714517125,0.00607875472047674,0,0.0013048601218822,0,0.00153761004682599,0,0,0.00341087516994708,0.0213203953826971,0.000205472092172502,0.00279166068441198,0.00441366530966967,0.000780977409851817,0,0.000826952102428593,0.00335974442326426
"mSp_rep7_040",0.000492283920097673,0,0,8.85689116097383e-05,0.0013052139185156,0.00420771721026507,0,0,2.30049697353475e-06,1.1310204573072e-05,0.00728704348677367,0,0,0.00074775284500733,0.000318035446667461,0.00318714920242459,0,0,0.0898043802144018,0
"mSp_rep7_080",0.00467950423137136,0,4.17145721375654e-07,0,0,0.000613065883575668,0,0.00290835395673244,0.0317433019866208,4.84507809638662e-07,0.00449186457067711,0.00199177556023007,0.000446414898593098,0,0.00171422207162489,0.0108280972708489,1.53388028273444e-07,0.00112092475702103,0.000328516950606952,5.2096627928491e-06
"mSp_rep7_255",0,0.00214540444128147,0,0.000558265971007991,0,0.000488340854719977,0.0011184959394156,0,0,0.0105566947696452,0,0.00239138034406115,0,0.00196130985662833,0.0508072943389395,0,0,0,2.20334211226356e-08,0
"mSp_rep7_278",0,0,0.000932395891810722,0,0.00121253884886761,0.00085947427409668,0.0018358684749015,0,0.0283715873480924,0.00253079321968533,1.79892570722985e-06,0.00225874356806637,0.012080467658891,0,0,0.00273405020316969,1.53388028273444e-07,2.62176509295634e-05,0.000140733902984869,5.2096627928491e-06
"mSp_rep7_073",5.28648125818114e-05,0,0.000218468608066558,0,0.0043787906264963,0.00309847175001733,0.00332925597565762,0,0.010508087778802,0,0.00417171857093418,0.00548254387069247,0.0247634243377179,0.00188328441555205,0.0112321955819895,0.014572404998534,0,0,0,0
"mSp_rep7_090",0,0,0,0,0.00684226855684576,0,0,0.00102287972658718,0.0135154695916686,0,0,0.00153599367199204,0.00312047958960458,0,0.0108779156196575,0.00186506093174506,0,0,0.000665713017048638,0
"mSp_rep7_029",0.00407529768634917,0.0278547742400132,0,0,0,0,0,0,0,0,0,0.0114234045231075,0.00249902551294724,0,0.0424595901811277,0,0.00502025093343845,0,0.00587226493294201,0
"mSp_rep7_261",0,0.0225058501090094,0,0,0,0,0,0,5.32113887334778e-05,0,0.00664835975768067,0,0,0,0.0370686736552462,0,0.02724971027432,0,0,0
"mSp_rep7_023",0,0,0.000925679650091374,0.00115129858651579,0.0011355795917232,0.000349677743176392,0,0.00129913153031543,0.00153761004682599,0,0,0,0.0565207034629784,0,0.00521117450197914,6.260221043615e-05,0,0,0,0.00819356696006848
"mSp_rep7_112",0.000392467613985569,0,0,0,0.00259805609138931,0,0.000274451601188345,0,0.0157179012933686,0,0.000415029821840909,0.000936306039569392,0.0188187765038187,0.00132767584866786,0.0111830169517872,0.00186506093174506,0,0.00150437092068526,0,0
"mSp_rep7_078",0.00256160329088644,0,0.000199169112458102,0,0,8.26529201438779e-07,0.00375933768363259,0.000181325010266641,0.0220609182033891,9.11147589805446e-05,1.79892570722985e-06,0.00301351118049496,0.011398672418333,0.000299261990416792,0.00364845747121002,1.06904780044612e-05,1.53388028273444e-07,0.00074467046194862,0.00131201094766865,5.2096627928491e-06
"mSp_rep7_217",0.00206670871039014,0,0,0,0.0058074407419815,0,0,0.00300672912864346,0.0188062223088156,0.000400712838029285,0,0,0.0104358400516973,0,0.0046176392483488,0.0101025836649498,0,0,3.66695385496325e-05,0
"mSp_rep7_383",0,0.0265900233007068,0,0,7.21669547641434e-05,0.00752360678703192,0,0,0.00163784583581626,0.00223773392152215,0,0,0.00405373617521495,0.00252302999897137,0.0382817605203844,0.00318884383542731,0,0,0,0.00541958537425097
"mSp_rep7_283",0,3.06042139838364e-06,0,0.043027727095798,7.49710269374268e-05,0.020841920414891,0,0.00438216832784261,0,0,0.022792025264098,0,0,0,0,0,0.000684467108501976,0,0,0
"mSp_rep7_119",0,0,0.000678717193047804,9.48345738293153e-07,0.00932638043661234,0,1.18477390719944e-05,0,0.00471612110112228,0,0.00046658816111808,0.0106895003129949,0.0149962984393607,0,0.00991803568340672,0.00186506093174506,0,0.000473819280086737,0.000325305157569788,0
"mSp_rep7_293",0.00106965537306153,0,0.053393230893372,0.000686699216666607,0,0.000425805008946675,0.0034629944278035,0.000389941250362254,0.000858084380322123,0.00331772469470145,0,0.00256752763137825,0,0,0.0143736318614188,5.55324055675995e-05,0.000688014701184235,0,0,0
"mSp_rep7_034",0,0,0,8.85689116097383e-05,0.00250807143399102,5.19828964926216e-06,0.00944692347176116,0,0.00126975759875902,0.00241711991228446,0,0.000362078720340949,0,0.00451194584454943,0.000318035446667461,7.99842454782767e-07,0.00176637664530612,0,0.0947549194978706,0.0157437348941566
"mSp_rep7_149",0,0.00138609118000322,0,0,0,0.000659274554804274,0,0,0,0.0149695726095074,0,0.000867302874499604,0.00263389964045604,0.00101387107423359,0.04473989615665,0,0,0,0.00212941813744442,0.000272681549321347
"mSp_rep7_033",0.00185001280926481,0,4.17145721375654e-07,0,0.00105771273363042,0.00446983893623879,0.00142775251055735,0,0.026563744095247,4.84507809638662e-07,0.00448147407069063,0.00254624069390568,0.000446414898593098,0.0133452591652226,0.0057567195465604,0.00743510064265364,0.000168863961540586,2.62176509295634e-05,0,5.2096627928491e-06
"mSp_rep7_311",0,0,4.17145721375654e-07,0.000717585043867615,0,8.26529201438779e-07,0,0.00222972375031056,0.023166416580564,4.84507809638662e-07,1.79892570722985e-06,0,0.00994504239987236,0.00486679245408845,0,0.00318274882876841,1.53388028273444e-07,2.62176509295634e-05,0.000720732345985885,0.0037164632050537
"mSp_rep7_063",0,0.00207046254044118,0.0139690039441456,0.00120968469402041,0,0,1.39499339263541e-05,0,0,0.00637443520236455,0,0.00295890168998944,0,0,0,0.000788731088050962,0.0597194650456557,0,0,7.12295396604843e-05
"mSp_rep7_290",0.00101566169096817,0,0.011583312718706,8.99283278966402e-07,0,0,0.000771379881779487,0,0.0019353838587636,0.000684552038809565,0.00345324174283295,0.00307226243542552,0,0,0,0.00459578140905393,0.0728528617275386,0.000373185403013131,0,7.12295396604843e-05
"mSp_rep7_356",0,3.06042139838364e-06,0,0.0666447333141536,7.49710269374268e-05,0.00435700019618575,0,0,0,0,0,0.000623845490182847,0,0,0.00122183606914471,0,0,0,0.0100202115889349,0
"mSp_rep7_235",0,0.000544106332898447,4.17145721375654e-07,0.000653435064472954,0,8.26529201438779e-07,0,0,0.02952263794219,4.84507809638662e-07,1.79892570722985e-06,0.00369058768633119,0.0154853741869097,6.14120692499169e-05,0.000486115968153031,0.0113690398986975,1.53388028273444e-07,2.62176509295634e-05,0,5.2096627928491e-06
"mSp_rep7_271",0.00442390443013463,0,0.0349850154073023,8.99283278966402e-07,0.00084572394807477,0,1.39499339263541e-05,0,0,0.000684552038809565,0,0.003685905022232,0,0,1.03668502861254e-05,0.00473097045470291,0.0500062908793922,0,0.000744950070889038,7.12295396604843e-05
"mSp_rep7_012",0.000136027544617632,0,4.17145721375654e-07,0.00102476572062411,0.00253519282795161,0.00112057552378168,0,0,0.021966206015258,4.84507809638662e-07,1.79892570722985e-06,0.00294954875547003,0.012713103855753,0.000150709690592997,0.00623373993610497,1.06904780044612e-05,1.53388028273444e-07,2.62176509295634e-05,0,0.00616619239573082
"mSp_rep7_116",0,0,7.9257940948568e-08,0,0,0.00142970995671207,0,0.00165718933699291,0.0146380571163524,0,0,0.00415436476339267,0.0286435548099332,0.0015008406607237,0.00487977759306438,6.260221043615e-05,0.000146024620142305,0,0,0.00304869730425358
"mSp_rep7_254",0,0,0.000502927695705368,0.000338090958165131,0,0.00057809775639724,0,0,0.0292053206504436,4.84507809638662e-07,1.79892570722985e-06,0.00298208405651218,0.0116271017612226,0.00790013556290745,0,0.00163231541452396,1.53388028273444e-07,2.62176509295634e-05,0.00132701368045984,0.0117063466299892
