"","V1","V2","V3","V4","V5","V6","V7","V8"
"mSp_rep7_335",0.0567874860553025,0.00274657284860615,7.04423847872132e-05,0,0,0.00205254224964405,0,0.0242232491015404
"mSp_rep7_139",0.0656407476085036,0,7.04423847872132e-05,0.00763108628884643,0,0,0,0.0156793977159207
"mSp_rep7_192",0,0,0,0.0763447856431826,0.00162592773349869,0,0.0129167087167355,0.00790259865849281
"mSp_rep7_259",0.0507299194711005,0,0.00854707656625788,0,0.00428405184195022,0,0,0.0403292745702921
"mSp_rep7_176",0.0258400439478062,0.016060683611463,0.0158105385881903,0,0,0,0,0.0192745047244051
"mSp_rep7_049",0,0,0,6.71923463680953e-06,0,0.031661896380141,0.00313423072922018,0
"mSp_rep7_075",0,0.00224173130702083,0,0.0192789117908726,0,0.00438720453391164,0.00585285074680707,0.0164626132579754
"mSp_rep7_266",0,0.000534905399325239,0.0008686629791633,0.0171960861568841,0,0.0277819271487058,0.0101387325056325,0
"mSp_rep7_355",0,0.00479359601503321,0,0,0,0.0352171019413595,0.0102816143877629,0
"mSp_rep7_042",0.0530409264716552,0.034717274021837,0.00339517483331453,0,0,0,0,0.0321467306880738
"mSp_rep7_017",0.00333527719370396,0.0305696347839372,0,7.80581217902383e-06,0.0181060959008285,0,0.00447948232863621,0.00330912578668978
"mSp_rep7_011",0,0.000619521877644782,0.000294532533797141,0.0194776538453934,0,0.0288459292699154,0.00739646989088672,0.00619119338591409
"mSp_rep7_257",0.0165177133199693,0,0.0226168699871772,0,0.00277787761635286,8.79176886558635e-05,0,0.0219804470408391
"mSp_rep7_147",0.00163704940563726,0,0.000473454328196513,6.71923463680953e-06,0,0.0356289071776796,0.000872212410672605,0
"mSp_rep7_201",0,0.00476127355894405,0.00046088577655685,0.0220666604322793,0.00287656743358643,0.00424906986401015,0.00902674410842494,0.00440830324542752
"mSp_rep7_336",0,0.00124243689447084,0,6.71923463680953e-06,0,0.0334126016557322,0.00695743003829873,0.00200571086771041
"mSp_rep7_229",0,0,0,0.0107400168066133,0.0057283813932058,0.00302172851560837,0.0194220218034104,0.0025022398255638
"mSp_rep7_020",0,0,0.113147853802444,0,0.00466739307039715,0,0,0.00197814578450968
"mSp_rep7_172",0.0135585612211725,0,0.0746594850913511,0,0,0,0,0.00560408442721761
"mSp_rep7_057",0,0.12479968226231,0,0,0.0265201970272144,0,0,0.00315147269767097
"mSp_rep7_240",0,0,0,0.00129865034499345,0,0.031536967206237,0.00961281038375031,0.00377357885193859
"mSp_rep7_077",0,0,0,0.0164968313749527,0,0.0306766332183091,0.0144390875153879,0
"mSp_rep7_349",0.0190999126912696,0,7.04423847872132e-05,0,0,0,0.00846334896643578,0.00970176448795742
"mSp_rep7_105",0.00128297171242167,0,0.000659131296513736,0.00251036620832766,0,0.0314114049223893,0.0086326394423868,0
"mSp_rep7_308",0,0.00223512779786261,0,0,0,0.0327662807797255,0.0100123124917401,2.98127418441838e-05
"mSp_rep7_113",0,0,0.0126963952254346,0.0320709237610349,0,0.00975445549951231,0.00636002335612082,0.00254669224242187
