"","V1","V2","V3","V4","V5","V6","V7","V8"
"mSp_rep7_130",0,0.000302140669804363,0,0.00835194684576324,0.0160239436766395,0.00138933020815059,0.084583954953631,0.00127743097923552
"mSp_rep7_219",0,0.00435318389453022,0.0489732321589987,0.000955781973757804,0.00418355736782846,0.00333171487363814,0.00528694159376227,0.012414208517954
"mSp_rep7_243",4.31829444698743e-05,0.0059051370865586,0,0,0.0096834499518022,0.00171048450401737,0.0772156973771841,0.00490777839985765
"mSp_rep7_106",0.00326489250809499,0,0,0,0.0218176234129548,0,0.0697702699479365,0.00268449083550291
"mSp_rep7_247",0,0,0,0,0.0257243717995331,0,0.0760493036209317,0
"mSp_rep7_148",0.0012709008812103,0.00108387584152066,0.0487468915688889,0,0.0031141139281085,0.00265899643418128,0,0.0204588218236919
"mSp_rep7_295",0,0.00996252097965904,0.0488108889111613,0,0.00257323657859665,0.000298285231978635,0.0053925273431502,0.00736482872743648
"mSp_rep7_360",0.00737299676534729,0.0125536245895108,0.0571757152523401,0.00622019336475471,0,0.00991259513222234,0,0.00051429990704381
"mSp_rep7_142",0.00328614024583071,0.00284360017749498,0.0598822406461551,0.00238023289060043,0.00349082895391694,0.000578239991979731,0,0.0116139719992405
"mSp_rep7_186",0.00117632744596713,0,0.0521069756358769,0,0.00189394574792008,0.00161305526680867,0.0062007720740815,0.0166802336391711
"mSp_rep7_190",0.00278139198541519,0.00277313012296987,0.0128427236754947,0.0539366612721612,0.000177057161535664,0.00387948554160733,0.043377427224904,0
"mSp_rep7_028",0.00429004748274197,0.00448025864592574,0.00583758677764361,0,0.0236338358004007,0.000584491290111075,0.0617864053639001,0
"mSp_rep7_184",0,0,0.0457044011273945,0.00496379722176296,0,0.00122301468046875,0.00469158544067312,0.0266883155233863
"mSp_rep7_193",0,0.00125086376418813,0.057761494877469,0.00133262248198128,0,0.000921411386538932,0.00470038283446392,0.0140568170995915
"mSp_rep7_157",0.0112476415498199,0.0106039210604314,0.0649769554272148,0,0,0,0.000673898776935175,0.00571153383598921
"mSp_rep7_108",0,0.0044535940170003,0.0568705033014548,0.00140969047447056,0.00267763121178954,0,0,0.0152887260381386
"mSp_rep7_095",0,0.00340355982847908,5.61424126080318e-05,0,0.017159565489936,0.0049452245026122,0.078306635732044,0.000508482832762076
"mSp_rep7_212",0.00778917913065476,0.000149431751318236,0.0579567593839949,0.0037830373526339,0.00116426538695101,0.00502611283577686,0,0.0114328507362347
"mSp_rep7_151",0,0.0100935820849443,0.044962554525253,0.000664025170461386,0,0.0033654514710524,0.00850833436518823,0.0213865188481501
"mSp_rep7_177",0.00192793594865011,0,0.0499843020650815,0.00043262773324097,0.000992837314895021,0.00165787214897628,0.00517804238588694,0.0185987090056745
"mSp_rep7_125",0.00302225774526842,0,0.0531860577990259,0.000143503639215925,0.000146256745279342,0.000779117084218993,0.00728573611299892,0.0136578100678725
"mSp_rep7_292",0,0.00606407615310774,0.0518101447404324,0.000271873970850616,0.0012378387288201,0.00160882996320281,0.00447581227060602,0.0165180272971016
"mSp_rep7_334",0.00342459039359116,0.000545638026224577,0.00987678194866722,0.0125295093377879,0.00798687945053171,0.0020147543223391,0.0660347408744973,0
"mSp_rep7_104",0,0.005621702759421,0.0395009137363255,0.00246377718471977,0,0.0067769726993013,0.00953259258997846,0.024758211139421
"mSp_rep7_008",0.00441240309063798,0.00263245274358054,0.0527539174578286,0.000572063435337871,0,2.91476884995867e-05,0.00143524334926599,0.0182911914634969
"mSp_rep7_093",9.29758766404737e-05,0,0.0629894192687298,0.00415941715134025,0,0.00152474292313896,0,0.0120118314363842
"mSp_rep7_013",0.00146713855160199,0.00344235687266939,0.00267040313915077,0.000161057417717706,0.0235583313054258,0,0.0741192629826179,0
"mSp_rep7_367",0.00117214294844598,0,0.00594782241191759,0.000726648029163654,0.0171969457716238,0,0.0614217742826197,0.00158592738413897
"mSp_rep7_136",0.00427941934862022,0.00111266128360699,0.054215325357779,0.000874043226537442,0.00186068105520213,0.00119097392395134,0.000581488524342374,0.012893928643818
"mSp_rep7_054",0.00174933411789321,0.00442110196036247,0.0501270384295687,0.000971533261755344,0.00386146136315601,0.00219159990470445,0.00726387124074518,0.0144829960428352
"mSp_rep7_281",0,0,0.0466383003700508,0.000266780012296957,0,0.00589022487683915,0.0164891119275554,0.024078019314849
"mSp_rep7_156",0.00130838010512314,0.00461263015378741,0.0563826413515759,0,0,0,0.00801589934061776,0.00996779305385082
"mSp_rep7_262",0.000912073125266963,0.0109362736531332,0.0547389526329351,0.000970253037641653,0.00133092004590367,0.00237958802191855,0.000500597596036905,0.0144668093226502
"mSp_rep7_009",0,0,0.0634969735050307,0,0.00280312776432922,0,0,0.00778789587190156
"mSp_rep7_204",0.00202685787766915,0,0,0.00404902723938643,0.0178731438121181,0,0.0837507137493892,0.00407007743399424
"mSp_rep7_312",0,0.00639063062415985,0.00523957988910676,0.0822093361651339,0,0.00349572897437505,0.0337678916565235,0
"mSp_rep7_248",0,0,0,9.50063223627804e-05,0.015133374992795,0.00300156940687291,0.0758115596659933,0.0045434993661953
"mSp_rep7_158",0.00691765768281418,0.00960901510762439,0.0663640916571461,0,0.000423915876217113,0.000383330789997764,0,0.00722025770741224
"mSp_rep7_059",0.00369565399303143,0,0.00236031127171001,0,0.0142220720794239,0,0.0787737965472931,0
"mSp_rep7_085",0.013937204532381,0.00124001617591525,0.0532056418671385,0,0.00652350118488576,0.000383691617440664,0,0.0122770962726229
"mSp_rep7_218",0.00274595284789907,0,0,0.00355118238512915,0.0189475369927651,0.00130484579649774,0.0711307358612148,0.00455916731538033
"mSp_rep7_118",0.00189568239812458,0,0.0649991004806869,0,0.00218722660701694,0,0.00202368116858949,0.00752669503506362
"mSp_rep7_268",0.0269824964359298,0.0547694990179383,0.0270841029534187,0.00804837730792005,0.00181606541889129,0.00644334510044038,0.0140270371912638,0
"mSp_rep7_128",0,0.00571929795530906,0,0,0.0213127044525198,0,0.0777586670327998,0.000191775481293526
"mSp_rep7_150",0,0,0.00402431349066931,0.00408228073075871,0.017340429175133,0,0.074951989131796,0.00135368500406568
"mSp_rep7_284",0,0,0.00403614303816031,0.013666085427452,0.0187354727698536,0,0.070834946190799,0.00192632901324548
"mSp_rep7_154",0.00488252255115061,0.00507821643911442,0.0575187225985818,0,0.00135016112363216,0.00539957682664822,1.58504576890957e-05,0.0185339608711915
"mSp_rep7_304",0,0.00148610445435663,0.0538343663249331,0.00394165254808678,0,0,0.00765731071414947,0.0143736337904657
"mSp_rep7_200",0.00304916914649753,0.00100243422231189,0,0.0130350425339018,0.0221389307276662,0.00335460007764432,0.0680928960448784,0.00362885546696914
"mSp_rep7_081",0,0,0.0541059305002592,0.000197559478069682,0.00153536535658354,0.00308835274244728,0,0.0207316238874841
"mSp_rep7_089",0.00451341808305249,0.00186648497040389,0,0.0296877179425573,0.0197737607670904,7.55187035263701e-05,0.0670418676236208,0.000725223570013501
"mSp_rep7_181",0,0,0.00546750744893447,0,0.0209252579984701,0,0.0730342864692272,0.00209056479922583
"mSp_rep7_252",0,0.0128208812223842,0.00505701223965589,0.00401767886480904,0.00330132598356115,0.150097201871172,0.00307256671303733,0.00756094627528863
"mSp_rep7_234",0.003773538083124,0.00280501316739238,0.0505330068665857,0,0.0027144626619578,0.000697391377650751,0.0103920881656849,0.0134403778479018
